"","logFC","logCPM","LR","PValue","FDR","names","dir","symbol"
"ENSG00000196476.C20orf96",-0.278835407733583,3.06887145029823,4.62252846571537,0.0315546911493989,0.683503853046194,"ENSG00000196476.C20orf96","downr","C20orf96"
"ENSG00000160298.C21orf58",0.284523401236514,-1.35228758888554,0.251760113001724,0.615838445598094,0.996924660785995,"ENSG00000160298.C21orf58","upr","C21orf58"
"ENSG00000262938.C21orf62",0.0631860064360049,2.04777564412536,0.149801247963472,0.698725365238325,0.996924660785995,"ENSG00000262938.C21orf62","upr","C21orf62"
"ENSG00000154642.C21orf91",-0.141771718102575,1.90402705421686,0.706954709181407,0.400456632109623,0.992705605531973,"ENSG00000154642.C21orf91","downr","C21orf91"
"ENSG00000128346.C22orf23",-0.347672164178061,0.424098009087816,0.824863585022699,0.363761994570869,0.991943960031022,"ENSG00000128346.C22orf23","downr","C22orf23"
"ENSG00000242259.C22orf39",-0.0892508295896373,5.39248431851086,1.51694790093925,0.218081951720676,0.975028997178332,"ENSG00000242259.C22orf39","downr","C22orf39"
"ENSG00000205856.C22orf42",0.0744294730323918,5.09243859157207,0.251076242682494,0.616318279401039,0.996924660785995,"ENSG00000205856.C22orf42","upr","C22orf42"
"ENSG00000184208.C22orf46",-0.113646292121496,2.08468397776602,0.276061959543989,0.599294042183782,0.996924660785995,"ENSG00000184208.C22orf46","downr","C22orf46"
"ENSG00000157617.C2CD2",0.00399833252241198,1.3005614820257,0.000318931384487797,0.985751616164157,0.998186695465803,"ENSG00000157617.C2CD2","upr","C2CD2"
"ENSG00000172375.C2CD2L",-0.141415048707984,3.34610458434663,1.93834522317509,0.163848319873296,0.93389164852893,"ENSG00000172375.C2CD2L","downr","C2CD2L"
"ENSG00000168014.C2CD3",0.101135220771526,3.63064993746094,0.832624174451267,0.361514817578385,0.991117939551977,"ENSG00000168014.C2CD3","upr","C2CD3"
"ENSG00000198535.C2CD4A",-0.299471249107032,0.823293005591843,0.952551367042325,0.329070717976057,0.986816411214075,"ENSG00000198535.C2CD4A","downr","C2CD4A"
"ENSG00000205502.C2CD4B",0.232486530475401,-1.27027444532841,0.150016420473634,0.698519666806918,0.996924660785995,"ENSG00000205502.C2CD4B","upr","C2CD4B"
"ENSG00000183186.C2CD4C",0.0771893390858717,4.47504773145701,1.06228617478368,0.302694340121649,0.986816411214075,"ENSG00000183186.C2CD4C","upr","C2CD4C"
"ENSG00000111731.C2CD5",0.0570548140059541,3.31634042120671,0.244183099436274,0.621201050861306,0.996924660785995,"ENSG00000111731.C2CD5","upr","C2CD5"
"ENSG00000273045.C2orf15",-0.0858198845219531,3.70573661283575,0.619979635398941,0.431054853672954,0.992705605531973,"ENSG00000273045.C2orf15","downr","C2orf15"
"ENSG00000221843.C2orf16",-0.225594200232247,-0.271459381931153,0.420262657164016,0.516806012547735,0.996924660785995,"ENSG00000221843.C2orf16","downr","C2orf16"
"ENSG00000115998.C2orf42",0.17253313003562,2.08050670060864,0.71459172288465,0.39792367264929,0.992705605531973,"ENSG00000115998.C2orf42","upr","C2orf42"
"ENSG00000135974.C2orf49",-0.117737969669202,3.51180601945826,1.19673963957139,0.273974294381635,0.986816411214075,"ENSG00000135974.C2orf49","downr","C2orf49"
"ENSG00000150873.C2orf50",0.375293635743963,-0.922228942624327,0.549089086249166,0.458690132014387,0.993051750095811,"ENSG00000150873.C2orf50","upr","C2orf50"
"ENSG00000187944.C2orf66",0.181881478251012,-0.749811606845333,0.211373152200851,0.645693263812273,0.996924660785995,"ENSG00000187944.C2orf66","upr","C2orf66"
"ENSG00000168887.C2orf68",-0.179006765719086,3.13053268904984,1.96089276440138,0.161417871104795,0.93389164852893,"ENSG00000168887.C2orf68","downr","C2orf68"
"ENSG00000178074.C2orf69",-0.0598951349095958,3.88786566095469,0.466459360646708,0.494620553609319,0.994734517660669,"ENSG00000178074.C2orf69","downr","C2orf69"
"ENSG00000204128.C2orf72",0.259082166379539,2.407941999087,3.65862968622397,0.0557794915686826,0.803689958538098,"ENSG00000204128.C2orf72","upr","C2orf72"
"ENSG00000237651.C2orf74",0.0344531688886286,5.77630520991533,0.273497176669414,0.600995425839269,0.996924660785995,"ENSG00000237651.C2orf74","upr","C2orf74"
"ENSG00000186132.C2orf76",-0.082795001517838,3.36293433489958,0.594634752563082,0.440632464311746,0.992705605531973,"ENSG00000186132.C2orf76","downr","C2orf76"
"ENSG00000188674.C2orf80",0.0399379417332208,4.5914947203692,0.185065238259845,0.667055912122588,0.996924660785995,"ENSG00000188674.C2orf80","upr","C2orf80"
"ENSG00000284308.C2orf81",0.68899982204574,-0.504247778582363,1.42804606413281,0.232083586694658,0.98126724123953,"ENSG00000284308.C2orf81","upr","C2orf81"
"ENSG00000187699.C2orf88",0.124812215893005,2.91825408623777,0.842643299727701,0.358641878494805,0.989034844665958,"ENSG00000187699.C2orf88","upr","C2orf88"
"ENSG00000125730.C3",0.0715627288862963,-0.142788794155092,0.0337230711247827,0.854297116944558,0.996924660785995,"ENSG00000125730.C3","upr","C3"
"ENSG00000114405.C3orf14",0.0183098568571959,7.92111173058098,0.145223824403554,0.703142078555522,0.996924660785995,"ENSG00000114405.C3orf14","upr","C3orf14"
"ENSG00000088543.C3orf18",0.0813781497948271,4.4729676611515,0.827334484201968,0.363044424818892,0.991619724223891,"ENSG00000088543.C3orf18","upr","C3orf18"
"ENSG00000174928.C3orf33",0.121680849572578,3.03729912163143,0.688732668337886,0.406595781956682,0.992705605531973,"ENSG00000174928.C3orf33","upr","C3orf33"
"ENSG00000179021.C3orf38",-0.0139776713675584,4.19447655868652,0.0246139862062531,0.875332761533306,0.996924660785995,"ENSG00000179021.C3orf38","downr","C3orf38"
"ENSG00000188315.C3orf62",0.341483434718329,1.43929447559563,2.42250614774063,0.119603448280541,0.89858538028035,"ENSG00000188315.C3orf62","upr","C3orf62"
"ENSG00000187068.C3orf70",-0.162176920079632,3.89707410169052,1.27695202799682,0.258466524220757,0.986816411214075,"ENSG00000187068.C3orf70","downr","C3orf70"
"ENSG00000180044.C3orf80",0.299058484107428,-0.0577282290962508,0.988567253995168,0.320092802417743,0.986816411214075,"ENSG00000180044.C3orf80","upr","C3orf80"
"ENSG00000241224.C3orf85",0.116147365722759,-0.135919144457571,0.0827393916393913,0.77361883343642,0.996924660785995,"ENSG00000241224.C3orf85","upr","C3orf85"
"ENSG00000123843.C4BPB",-0.138614525871884,1.46241659513059,0.34907691642862,0.554636130941609,0.996924660785995,"ENSG00000123843.C4BPB","downr","C4BPB"
"ENSG00000154274.C4orf19",-0.333666029362728,-0.450037295324289,0.645770593820941,0.421628873655029,0.992705605531973,"ENSG00000154274.C4orf19","downr","C4orf19"
"ENSG00000164096.C4orf3",0.051087150331857,8.029733516489,0.734831576116736,0.391321555555745,0.992705605531973,"ENSG00000164096.C4orf3","upr","C4orf3"
"ENSG00000151470.C4orf33",-0.0504257008421886,4.18947185640649,0.412824544845421,0.520539348308519,0.996924660785995,"ENSG00000151470.C4orf33","downr","C4orf33"
"ENSG00000163633.C4orf36",-0.549073912475963,-1.2936204274004,1.2413986305804,0.265201673778407,0.986816411214075,"ENSG00000163633.C4orf36","downr","C4orf36"
"ENSG00000205208.C4orf46",-0.00741226304632224,2.82741215151599,0.00167933526301312,0.967312084659772,0.997548888304466,"ENSG00000205208.C4orf46","downr","C4orf46"
"ENSG00000248503.C4orf46P2",-0.227122061059822,0.39346017795896,0.620085392479991,0.431015555356979,0.992705605531973,"ENSG00000248503.C4orf46P2","downr","C4orf46P2"
"ENSG00000205129.C4orf47",0.0469319554686058,-0.315359325124435,0.0151616114486863,0.902002179379044,0.996924660785995,"ENSG00000205129.C4orf47","upr","C4orf47"
"ENSG00000243449.C4orf48",0.045444152172759,8.61090762678932,0.215060044043671,0.64282997432439,0.996924660785995,"ENSG00000243449.C4orf48","upr","C4orf48"
"ENSG00000181215.C4orf50",-0.475212334147223,0.308068705366693,2.49428772842665,0.114260059020275,0.892733107513985,"ENSG00000181215.C4orf50","downr","C4orf50"
"ENSG00000106804.C5",-0.317307780742239,-0.648165147765762,0.601445058077795,0.438027201531847,0.992705605531973,"ENSG00000106804.C5","downr","C5"
"ENSG00000197405.C5AR1",-0.489451486760763,-0.450710198397591,1.49718333294541,0.221105261279612,0.975829863574505,"ENSG00000197405.C5AR1","downr","C5AR1"
"ENSG00000134830.C5AR2",0.062541474943079,0.068283594160634,0.039483941130336,0.842492992704083,0.996924660785995,"ENSG00000134830.C5AR2","upr","C5AR2"
"ENSG00000113583.C5orf15",0.0351675593960349,5.17101506137203,0.141562464189025,0.706732625916662,0.996924660785995,"ENSG00000113583.C5orf15","upr","C5orf15"
"ENSG00000082213.C5orf22",-0.135974954118523,4.47627526122491,2.78541480277638,0.0951260601679613,0.868313117713365,"ENSG00000082213.C5orf22","downr","C5orf22"
"ENSG00000181904.C5orf24",-0.0464329874202502,5.29330985050022,0.388935685674257,0.532859381640363,0.996924660785995,"ENSG00000181904.C5orf24","downr","C5orf24"
"ENSG00000172244.C5orf34",0.925557024444577,-0.952909137291033,2.18413364766604,0.139439506150107,0.922334377304445,"ENSG00000172244.C5orf34","upr","C5orf34"
"ENSG00000215217.C5orf49",0.0217447923140571,3.1397599481355,0.0340531393442873,0.853593829699105,0.996924660785995,"ENSG00000215217.C5orf49","upr","C5orf49"
"ENSG00000164241.C5orf63",-0.458417755950246,-1.34449214383107,0.571857381362584,0.449521785104665,0.992705605531973,"ENSG00000164241.C5orf63","downr","C5orf63"
"ENSG00000112539.C6orf118",0.230399442293026,-1.32415499898093,0.206518933187539,0.649509618698087,0.996924660785995,"ENSG00000112539.C6orf118","upr","C6orf118"
"ENSG00000185127.C6orf120",0.0125327382996189,2.9604977062082,0.0111009359615011,0.916089377676779,0.996924660785995,"ENSG00000185127.C6orf120","upr","C6orf120"
"ENSG00000188112.C6orf132",0.225649149725356,0.738535628068514,0.747216021608557,0.387359088743626,0.992705605531973,"ENSG00000188112.C6orf132","upr","C6orf132"
"ENSG00000224120.C6orf136",0.104626499676497,3.30584845475924,0.710113932613279,0.399405991625852,0.992705605531973,"ENSG00000224120.C6orf136","upr","C6orf136"
"ENSG00000203872.C6orf163",0.332391616032558,-1.09744545124302,0.447214430499159,0.503660753806404,0.996041153191377,"ENSG00000203872.C6orf163","upr","C6orf163"
"ENSG00000221821.C6orf226",-0.000772036959652788,4.47013371908395,7.97513310466513e-05,0.992874698283594,0.99875846683862,"ENSG00000221821.C6orf226","downr","C6orf226"
"ENSG00000228177.C6orf47",-0.0011871989367704,3.48494576249699,8.73226916393577e-05,0.992544147669239,0.99875846683862,"ENSG00000228177.C6orf47","downr","C6orf47"
"ENSG00000285312.C6orf52",-0.192411396734382,2.30777774708318,1.12913144647041,0.287960678749737,0.986816411214075,"ENSG00000285312.C6orf52","downr","C6orf52"
"ENSG00000184530.C6orf58",0.491854621844116,-0.640949616096821,1.17691581424188,0.277984769999035,0.986816411214075,"ENSG00000184530.C6orf58","upr","C6orf58"
"ENSG00000112308.C6orf62",-0.0483608896372947,4.98911132654638,0.41256197801744,0.520672002518889,0.996924660785995,"ENSG00000112308.C6orf62","downr","C6orf62"
"ENSG00000198663.C6orf89",-0.124641427440912,5.32518612102366,3.07173170935104,0.0796645684558657,0.835101941187766,"ENSG00000198663.C6orf89","downr","C6orf89"
"ENSG00000112936.C7",1.02727030542266,-1.03642881561291,2.8161234009048,0.0933215428074165,0.86212159104737,"ENSG00000112936.C7","upr","C7"
"ENSG00000136197.C7orf25",0.194609975974984,1.26404602845317,0.611894526157066,0.434075378012729,0.992705605531973,"ENSG00000136197.C7orf25","upr","C7orf25"
"ENSG00000153790.C7orf31",0.274307571331014,0.884015327164708,0.727480351638636,0.393701125758254,0.992705605531973,"ENSG00000153790.C7orf31","upr","C7orf31"
"ENSG00000146540.C7orf50",0.0290122630783785,6.43681639723615,0.235206082915823,0.627690179739296,0.996924660785995,"ENSG00000146540.C7orf50","upr","C7orf50"
"ENSG00000182307.C8orf33",0.070553555230108,4.94301646519528,0.923718399330731,0.33650053242064,0.988291779681923,"ENSG00000182307.C8orf33","upr","C8orf33"
"ENSG00000165084.C8orf34",0.00503521514458593,-0.292600853402905,0.000187523607246831,0.989074169403709,0.9983507397809,"ENSG00000165084.C8orf34","upr","C8orf34"
"ENSG00000288602.C8orf44-SGK3",-0.982254067044912,0.633641539117433,8.31900788731791,0.0039232342237412,0.262520920692232,"ENSG00000288602.C8orf44-SGK3","downr","C8orf44-SGK3"
"ENSG00000164743.C8orf48",-0.0105586437196219,2.54174424267516,0.0060892615032575,0.937801229845906,0.996924660785995,"ENSG00000164743.C8orf48","downr","C8orf48"
"ENSG00000241852.C8orf58",-0.0789879018820812,2.71167895246507,0.34832677294329,0.55506183493269,0.996924660785995,"ENSG00000241852.C8orf58","downr","C8orf58"
"ENSG00000189376.C8orf76",0.0806993701447066,4.48865802947478,0.833097353856298,0.361378423257137,0.991117939551977,"ENSG00000189376.C8orf76","upr","C8orf76"
"ENSG00000213563.C8orf82",0.0381738996130188,2.88945059782773,0.0633379037846673,0.801295970845446,0.996924660785995,"ENSG00000213563.C8orf82","upr","C8orf82"
"ENSG00000253250.C8orf88",-0.404119882099106,1.09653801432074,2.49452995043553,0.114242480356789,0.892733107513985,"ENSG00000253250.C8orf88","downr","C8orf88"
"ENSG00000204352.C9orf129",0.370354275301299,-0.863874869466843,0.677211995376764,0.410548419781182,0.992705605531973,"ENSG00000204352.C9orf129","upr","C9orf129"
"ENSG00000164972.C9orf24",0.423064738914738,-0.100060707426221,1.20336194811302,0.272650767135256,0.986816411214075,"ENSG00000164972.C9orf24","upr","C9orf24"
"ENSG00000135045.C9orf40",-0.0894691630817896,3.93234720789018,0.869605293865439,0.351064603147949,0.988871060449398,"ENSG00000135045.C9orf40","downr","C9orf40"
"ENSG00000179058.C9orf50",0.203055954935361,0.942198640316119,0.556097490326978,0.455836910446979,0.992705605531973,"ENSG00000179058.C9orf50","upr","C9orf50"
"ENSG00000147894.C9orf72",-0.0626420894952762,5.18959597479277,0.50535437127912,0.477156858391984,0.993447231182541,"ENSG00000147894.C9orf72","downr","C9orf72"
"ENSG00000136819.C9orf78",0.123264370687671,6.19890959858178,3.16778798615358,0.0751041010420801,0.826388454559182,"ENSG00000136819.C9orf78","upr","C9orf78"
"ENSG00000155621.C9orf85",-0.0475287318273058,4.17887614137722,0.218137529142229,0.640462706668994,0.996924660785995,"ENSG00000155621.C9orf85","downr","C9orf85"
"ENSG00000133742.CA1",0.0601808559731379,3.03316277877611,0.205890823955709,0.650007377672597,0.996924660785995,"ENSG00000133742.CA1","upr","CA1"
"ENSG00000154975.CA10",-0.00514595517205656,6.24508366971484,0.00241118758120962,0.960836539341005,0.996924660785995,"ENSG00000154975.CA10","downr","CA10"
"ENSG00000063180.CA11",0.0241640051801493,5.86436867925921,0.111393033941201,0.73856372620379,0.996924660785995,"ENSG00000063180.CA11","upr","CA11"
"ENSG00000074410.CA12",0.00875770148229926,0.0659854552649396,0.000630469506589293,0.979967900364729,0.99802750142383,"ENSG00000074410.CA12","upr","CA12"
"ENSG00000185015.CA13",0.410964827295111,0.41707037487706,1.49673717811266,0.221174083669006,0.975829863574505,"ENSG00000185015.CA13","upr","CA13"
"ENSG00000118298.CA14",0.749623755472132,-0.738251336096267,2.70362542625725,0.100120343236205,0.871062041082732,"ENSG00000118298.CA14","upr","CA14"
"ENSG00000104267.CA2",-0.517645499454966,0.138940817205552,1.61726990274023,0.203472881240985,0.962800783566413,"ENSG00000104267.CA2","downr","CA2"
"ENSG00000167434.CA4",-0.785789958677469,-0.708161671624715,2.33294255951867,0.126662243579214,0.90736524030308,"ENSG00000167434.CA4","downr","CA4"
"ENSG00000169239.CA5B",-0.027380376396857,0.714645866366714,0.0082857264794427,0.927471958846052,0.996924660785995,"ENSG00000169239.CA5B","downr","CA5B"
"ENSG00000186312.CA5BP1",-0.136942446266831,3.05690220707813,1.32472437630068,0.249745929706983,0.986816411214075,"ENSG00000186312.CA5BP1","downr","CA5BP1"
"ENSG00000107159.CA9",-0.0291009393271909,3.90807577003686,0.0828585611122516,0.773460313802514,0.996924660785995,"ENSG00000107159.CA9","downr","CA9"
"ENSG00000120159.CAAP1",-0.20107829253234,3.02205230568018,2.5594889748348,0.10963401678016,0.884541141558269,"ENSG00000120159.CAAP1","downr","CAAP1"
"ENSG00000135932.CAB39",0.0552883742838596,5.35340728169675,0.639351318742015,0.423945791679137,0.992705605531973,"ENSG00000135932.CAB39","upr","CAB39"
"ENSG00000102547.CAB39L",0.130851046060246,3.37201137237764,1.14970362537348,0.283611199792537,0.986816411214075,"ENSG00000102547.CAB39L","upr","CAB39L"
"ENSG00000099991.CABIN1",0.0305441910293299,3.9970320152511,0.0877439748792437,0.767065058152978,0.996924660785995,"ENSG00000099991.CABIN1","upr","CABIN1"
"ENSG00000134508.CABLES1",0.282375503211772,-0.293420387134192,0.622326234383441,0.430184154110484,0.992705605531973,"ENSG00000134508.CABLES1","upr","CABLES1"
"ENSG00000149679.CABLES2",-0.148486940329661,3.98147308568138,2.28249116779629,0.130841563205599,0.912206794774761,"ENSG00000149679.CABLES2","downr","CABLES2"
"ENSG00000157782.CABP1",0.255583180365531,-1.05397675076368,0.244643858957767,0.620872011273696,0.996924660785995,"ENSG00000157782.CABP1","upr","CABP1"
"ENSG00000175544.CABP4",0.0718257037982127,-1.25757984824983,0.017160843529151,0.895775779845027,0.996924660785995,"ENSG00000175544.CABP4","upr","CABP4"
"ENSG00000154040.CABYR",-0.124054498117229,4.72055600288705,2.6393539822661,0.104245925827604,0.880529986196162,"ENSG00000154040.CABYR","downr","CABYR"
"ENSG00000280479.CACFD1",0.0167429380087529,4.35591290597398,0.0412948947761924,0.838969761116804,0.996924660785995,"ENSG00000280479.CACFD1","upr","CACFD1"
"ENSG00000158966.CACHD1",-0.042244447450725,1.21619495797722,0.0274900838243362,0.868313292789922,0.996924660785995,"ENSG00000158966.CACHD1","downr","CACHD1"
"ENSG00000141837.CACNA1A",-0.00574599539027888,3.52007125730378,0.0025047748225635,0.960084356539681,0.996924660785995,"ENSG00000141837.CACNA1A","downr","CACNA1A"
"ENSG00000148408.CACNA1B",-0.0662737019454488,3.1201331182496,0.187127729823855,0.665318012384576,0.996924660785995,"ENSG00000148408.CACNA1B","downr","CACNA1B"
"ENSG00000285479.CACNA1C",-0.0344402224291837,2.48216005372606,0.0414023159710375,0.838763322485924,0.996924660785995,"ENSG00000285479.CACNA1C","downr","CACNA1C"
"ENSG00000157388.CACNA1D",-0.257999707014263,1.06851358493214,0.918904685696521,0.337762730467503,0.988291779681923,"ENSG00000157388.CACNA1D","downr","CACNA1D"
"ENSG00000198216.CACNA1E",0.00750470771083954,4.00114199266538,0.00766338421605717,0.93024168999674,0.996924660785995,"ENSG00000198216.CACNA1E","upr","CACNA1E"
"ENSG00000006283.CACNA1G",-0.649459201788184,-0.892115275643047,1.99595476329915,0.157719646683683,0.93389164852893,"ENSG00000006283.CACNA1G","downr","CACNA1G"
"ENSG00000196557.CACNA1H",-0.111655226890159,3.48000680702512,0.79787593165959,0.371729190737221,0.991943960031022,"ENSG00000196557.CACNA1H","downr","CACNA1H"
"ENSG00000100346.CACNA1I",-0.0439613196295918,0.148091088229832,0.0227590714480863,0.880085287031425,0.996924660785995,"ENSG00000100346.CACNA1I","downr","CACNA1I"
"ENSG00000153956.CACNA2D1",0.0759484356759959,4.62556516614046,0.331013130302914,0.565063128367834,0.996924660785995,"ENSG00000153956.CACNA2D1","upr","CACNA2D1"
