"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"2","Mean1",399,0.221277451994941,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",394,403,0.00231114177302511,0.0079337702656088,3.573,1.985,1.588,0.00512245601931695,17.9972837780621,158.403,156.418,159.991
"2","Mean1",421,0.204857997010463,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",419,426,0.00910658847878581,0.0024663677130045,2.779,0.794,1.985,0.00578647809589515,16.5748961843999,167.137,166.343,169.122
"2","Mean1",447,0.252799816028516,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",444,452,0.0179889617109348,0.00372542255950325,3.176,1.191,1.985,0.010857192135219,20.1443877832352,177.459,176.268,179.444
"2","Mean1",45,0.225744509601012,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",42,51,0.00664596987466946,0.0232666436702311,3.573,1.191,2.382,0.0149563067724503,17.5504391478472,17.865,16.674,20.247
"2","Mean1",461,0.198654708520179,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",459,466,0.0106588478785787,0.00102334138208576,2.779,0.794,1.985,0.00584109463033225,16.0538566771809,183.017,182.223,185.002
"2","Mean1",480,0.277906174542946,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",478,485,0.0116764401517765,0.00611130274807398,2.779,0.794,1.985,0.00889387144992524,22.398236675969,190.56,189.766,192.545
"2","Mean1",496,0.171898355754858,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",494,498,0.000931355639875855,0.0315108658157985,1.588,0.794,0.794,0.0162211107278372,12.9618450126138,196.912,196.118,197.706
"2","Mean1",5,0.278021156720708,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",4,12,0.0804300333448316,0.0546855237438197,3.176,0.397,2.779,0.0675577785443257,17.5233939184876,1.985,1.588,4.764
"2","Mean1",514,0.154007128895021,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",512,520,0.000643900195469672,0.0027940669196274,3.176,0.794,2.382,0.00171898355754854,12.6796651416854,204.058,203.264,206.44
"2","Mean1",541,0.224318730596757,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",539,547,0.0193572496263079,0.00274807404852253,3.176,0.794,2.382,0.0110526618374152,17.7567487735811,214.777,213.983,217.159
"2","Mean1",552,0.231735081062435,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",550,555,0.014096814993676,0.0179659652753823,1.985,0.794,1.191,0.0160313901345291,17.9597076629342,219.144,218.35,220.335
"2","Mean1",569,0.215413360929056,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",568,574,0.010336897780844,0.00554214096814993,2.382,0.397,1.985,0.00793951937449695,17.2744820730545,225.893,225.496,227.878
"2","Mean1",583,0.155335173048178,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",581,586,0.0164079567667011,0.0163332183511556,1.985,0.794,1.191,0.0163705875589283,11.5703320613178,231.451,230.657,232.642
"2","Mean1",59,0.192324939634357,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",58,64,0.0187765896286075,0.0249798781188916,2.382,0.397,1.985,0.0218782338737495,14.1915652643783,23.423,23.026,25.408
"2","Mean1",623,0.230976198689203,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",621,629,0.0248763941589054,0.000298953662182319,3.176,0.794,2.382,0.0125876739105438,18.1832496471982,247.331,246.537,249.713
"2","Mean1",651,0.178504081867311,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",650,655,0.0169426238932966,0.00362193859951705,1.985,0.397,1.588,0.0102822812464068,14.006317410181,258.447,258.05,260.035
"2","Mean1",671,0.243543750718639,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",669,675,0.0218638611015292,0.0064332528458089,2.382,0.794,1.588,0.0141485569736691,19.0996760473551,266.387,265.593,267.975
"2","Mean1",690,0.161423479360699,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",688,693,0.0172128320110383,0.00190870415085658,1.985,0.794,1.191,0.00956076808094744,12.6442430713738,273.93,273.136,275.121
"2","Mean1",714,0.217799241117627,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",712,718,0.0195354720018397,0.00242612395078761,2.382,0.794,1.588,0.0109807979763137,17.2199129377096,283.458,282.664,285.046
"2","Mean1",72,0.259882718178682,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",68,79,0.0111762676785098,0.00393813958836382,4.367,1.588,2.779,0.00755720363343679,21.0088777694892,28.584,26.996,31.363
"2","Mean1",725,0.16690238013108,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",723,729,0.0196044613084972,0.00338622513510405,2.382,0.794,1.588,0.0114953432218006,12.9393472111997,287.825,287.031,289.413
"2","Mean2",100,0.150734249720272,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",98,104,8.11645960032814e-05,0.0141400321179901,2.382,0.794,1.588,0.00711059835699669,11.9582506023493,39.7,38.906,41.288
"2","Mean2",130,0.12171790664912,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",128,134,0.00440028059760325,0.00771063662030613,2.382,0.794,1.588,0.00605545860895469,9.63017250861488,51.61,50.816,53.198
"2","Mean2",149,0.128292238925381,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",146,155,0.00448144519360653,0.00322339395555665,3.573,1.191,2.382,0.00385241957458159,10.3609853292481,59.153,57.962,61.535
"2","Mean2",178,0.206413162578483,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",177,186,0.00431331853045701,0.0013334183629102,3.573,0.397,3.176,0.00282336844668361,16.9510923528246,70.666,70.269,73.842
