"","TimePoint","Cond","DendriteArea","SomaArea","Count_MaskPSDbySYNdend","Count_MaskedNuclei","Count_MaskedRotSynbyPSDDend","SynapseCounts","Count_PSDMaskByDEND","Count_SynMaskByDend","FileName_MAP2","ImageNumber","Synapses_by_length","Math_RandomParticlesPerCell","Synapses_by_area","Synapses_by_Cell","Mean_IntegrIntensity_PSD95inDend","Mean_Intensity_PSD95inDend","Mean_IntegrIntensity_SyninDend","Mean_Intensity_SyninDend","CVS","Image","Length","Length_um","CVSi","DendriteArea_um2","Synapses_perArea_um2","Synapses_perLength_um","PSD_per_length_micron","PSD_per_area","PSD_per_area_um2","Syn_per_length_micron","Syn_per_area","Syn_per_area_um2","Differentiation","Day","Condition","Blinding","day","isEmpty","isEmpty2"
"309","D","5",61033,26390,11,1,2,13,60,58,"D_5_CS-L_5.tif",309,0.00226717823508894,2,0.000212999524847214,13,2.51239820706348,0.190501226034726,24.5386263717865,0.594012553008251,"CS-L","5.tif",5734,405.135198151668,"D_5_CS-L",304.68375065999,0.0426671917089116,0.0320880537146843,0.148098709452389,0.000983074730064064,0.196925500194976,0.143162085803976,0.000950305572395262,0.190361316855144,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"310","D","5",18474,26765,2,1,0,2,18,11,"D_5_CS-L_6.tif",310,0.00102669404517454,0,0.000108260257659413,2,2.62240957551532,0.200540147163829,12.4698890962384,0.389725212792579,"CS-L","6.tif",1948,137.635745727145,"D_5_CS-L",92.2243312583791,0.0216862510436289,0.0145311088295688,0.130779979466119,0.000974342318934719,0.19517625939266,0.0799210985626283,0.000595431417126773,0.119274380739959,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"311","D","5",60987,51403,4,2,1,4,72,16,"D_5_CS-L_7.tif",311,0.000867302688638335,0.5,6.55877482086346e-05,2,2.94242537973656,0.199342176654755,14.8198643736541,0.478086607114076,"CS-L","7.tif",4612,325.860400048045,"D_5_CS-L",304.454113373106,0.0131382688697591,0.0122751951431049,0.220953512575889,0.00118057946775542,0.236488839655664,0.0491007805724198,0.000262350992834538,0.0525530754790365,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"312","D","5",61937,48139,29,2,0,28,64,49,"D_5_CS-L_8.tif",312,0.00556770729767349,0,0.000452072266980965,14,3.97517667349894,0.219715623139626,23.165250249055,0.445728496703555,"CS-L","8.tif",5029,355.323493460889,"D_5_CS-L",309.196622558744,0.0905572634276765,0.0788014316961623,0.180117558162657,0.00103330803881363,0.206988030691832,0.137902505468284,0.000791126467216688,0.158475210998434,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"313","D","5",18077,29821,7,1,0,7,15,27,"D_5_CS-R_1.tif",313,0.00441083805923125,0,0.000387232394755767,7,2.43410595059395,0.184561490904893,15.8733439086764,0.393419080392681,"CS-R","1.tif",1587,112.129326729455,"D_5_CS-R",90.242461630276,0.0775688060092936,0.0624279143037177,0.133774102079395,0.000829783703048072,0.166218870019915,0.240793383742911,0.00149361066548653,0.299193966035847,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"314","D","5",8869,21887,0,1,0,0,6,0,"D_5_CS-R_2.tif",314,0,0,0,0,2.55140510449807,0.200816538029661,0,0,"CS-R","2.tif",721,50.9421830951086,"D_5_CS-R",44.2750673341217,0,0,0.117780582524272,0.000676513699402413,0.135516451160221,0,0,0,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"315","D","5",25952,19008,5,1,0,6,31,36,"D_5_CS-R_3.tif",315,0.00288322921672273,0,0.000231196054254007,6,2.12425027547344,0.178726050904384,9.9086929899123,0.310608748087885,"CS-R","3.tif",2081,147.032847463136,"D_5_CS-R",129.555366721742,0.0463122458901048,0.0408072080730418,0.210837241710716,0.00119451294697904,0.239279937098875,0.244843248438251,0.00138717632552404,0.277873475340629,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"316","D","5",28071,24250,0,1,0,0,18,6,"D_5_CS-R_4.tif",316,0,0,0,0,2.22426777333021,0.194024047969933,7.6375448256731,0.338245428865747,"CS-R","4.tif",2213,156.359294298856,"D_5_CS-R",140.133658263179,0,0,0.115119475824672,0.000641231163834562,0.128448798262264,0.0383731586082241,0.000213743721278187,0.0428162660874212,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"317","D","5",14050,16454,1,1,0,1,10,12,"D_5_CS-R_5.tif",317,0.000925069380203515,0,7.11743772241993e-05,1,1.89003280028701,0.180501718144211,10.5567483045161,0.334993256786706,"CS-R","5.tif",1081,76.3779471925275,"D_5_CS-R",70.1392147981069,0.0142573594939502,0.0130927844588344,0.130927844588344,0.000711743772241993,0.142573594939502,0.157113413506013,0.000854092526690391,0.171088313927402,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"318","D","5",20352,24915,3,1,0,2,17,8,"D_5_CS-R_6.tif",318,0.00133779264214047,0,9.82704402515723e-05,2,1.94257401631159,0.178027792166849,8.29465935006738,0.336919388127806,"CS-R","6.tif",1495,105.629075904559,"D_5_CS-R",101.599523101144,0.0196851317698506,0.0189341806020067,0.160940535117057,0.000835298742138365,0.16732362004373,0.0757367224080268,0.000393081761006289,0.0787405270794025,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"319","D","5",59658,23135,23,1,0,18,49,86,"D_5_CS-R_7.tif",319,0.00380308472427636,0,0.000301719802876395,18,2.95816505867608,0.189086826630649,14.848846793348,0.320551308764024,"CS-R","7.tif",4733,334.409642980789,"D_5_CS-R",297.819592628147,0.0604392741295384,0.0538261990281006,0.146526875132052,0.000821348352274632,0.16452913513041,0.257169617578703,0.00144155016929833,0.288765420841128,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"320","D","5",16682,22912,0,1,1,0,13,12,"D_5_CS-R_8.tif",320,0,1,0,0,2.38900998234749,0.184023314632478,14.444968316704,0.335560593438875,"CS-R","8.tif",1160,81.9596843139056,"D_5_CS-R",83.2784612997878,0,0,0.158614568965517,0.000779283059585182,0.156102788129121,0.146413448275862,0.00071933820884786,0.144094881349958,"p2","Day21","pLNA-Ctrl","D_5",21,"p6","p8"
"401","F","1",113015,66197,39,2,0,43,95,184,"F_1_CS-L_1.tif",401,0.004657712305026,0,0.00038048046719462,21.5,2.63753189436699,0.183664701678418,19.3495645329518,0.455761200127365,"CS-L","1.tif",9232,652.286039298256,"F_1_CS-L",564.183869068189,0.0762162875571384,0.0659219995667244,0.14564162694974,0.00084059638101137,0.168384821347166,0.282084835355286,0.00162810246427465,0.326134811872406,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"402","F","1",40630,23930,11,1,0,11,42,63,"F_1_CS-L_2.tif",402,0.00251141552511416,0,0.000270735909426532,11,2.32152976024719,0.154683771326696,13.9406784895867,0.292610658949858,"CS-L","2.tif",4380,309.468463185264,"F_1_CS-L",202.829629697301,0.0542327076000492,0.0355448173515982,0.135716575342466,0.0010337189269013,0.207070338109279,0.203574863013699,0.00155057839035196,0.310605507163918,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"403","F","1",78518,29247,55,1,2,51,76,136,"F_1_CS-L_3.tif",403,0.00773078672123693,2,0.000649532591252961,51,4.16507109333026,0.231764779208489,17.4337950319271,0.3104642313013,"CS-L","3.tif",6597,466.110377085203,"F_1_CS-L",391.970880250374,0.130111706174253,0.109416143701683,0.163051508261331,0.00096793092029853,0.193891954298887,0.291776383204487,0.0017320869100079,0.346964549798008,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"404","F","1",118736,56009,63,2,4,63,151,184,"F_1_CS-L_4.tif",404,0.00535896563456958,2,0.000530588869424606,31.5,3.15048720756706,0.194670210009391,15.6356053546719,0.303585873954542,"CS-L","4.tif",11756,830.619007581271,"F_1_CS-L",592.743758595589,0.106285387380997,0.0758470483157536,0.181792131677441,0.00127172887750977,0.254747515786198,0.221521537938074,0.00154965638054171,0.310420813938148,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"405","F","1",91986,34193,33,1,0,30,78,153,"F_1_CS-L_5.tif",405,0.00408830744071954,0,0.000326136586002218,30,2.70884142749203,0.187158000713884,16.2530366726755,0.326937726757533,"CS-L","5.tif",7338,518.465658185723,"F_1_CS-L",459.204684157912,0.0653303440382232,0.0578630417007359,0.150443908421913,0.000847955123605766,0.16985889449938,0.295101512673753,0.00166329658861131,0.333184754594938,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"406","F","1",107537,35700,52,1,1,46,114,165,"F_1_CS-L_6.tif",406,0.0049218917183822,1,0.000427759747807731,46,2.8778394837782,0.191327420652969,18.0026089233883,0.38434232032845,"CS-L","6.tif",9346,660.340697929105,"F_1_CS-L",536.837063469325,0.0856870792465849,0.0696610100577787,0.172638155360582,0.00106010024456699,0.212354935524145,0.249871014337685,0.00153435561713643,0.307355827732315,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"407","F","1",53216,28702,34,1,0,33,54,87,"F_1_CS-L_7.tif",407,0.00858927641853201,0,0.000620114251352977,33,3.29984007044523,0.226009524955849,16.2157041733635,0.316371305748606,"CS-L","7.tif",3842,271.456126839677,"F_1_CS-L",265.660388234595,0.124218744914499,0.121566605934409,0.198927173347215,0.00101473241130487,0.203267037132817,0.320493779281624,0.00163484666265785,0.327485782047317,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"408","F","1",85856,24835,35,1,0,32,72,109,"F_1_CS-L_8.tif",408,0.00441075120606478,0,0.000372717107715244,32,3.89678309950978,0.231128812026261,17.2795902158416,0.337369694585336,"CS-L","8.tif",7255,512.601301463263,"F_1_CS-L",428.603019623222,0.0746611632090943,0.0624266850447967,0.140460041350793,0.000838613492359299,0.167987617220462,0.212640895933839,0.00126956764815505,0.254314587180977,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"409","F","1",102455,27186,72,1,2,63,128,158,"F_1_CS-R_1.tif",409,0.00745650372825186,2,0.000614904104240886,63,3.81614928756608,0.215703431882145,21.0560451353653,0.413538580751221,"CS-R","1.tif",8449,596.963252386369,"F_1_CS-R",511.467135383633,0.123175069601972,0.105534134217067,0.214418558409279,0.00124932897369577,0.250260458873847,0.264672908036454,0.00154214045190571,0.308915253922405,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"410","F","1",79526,28035,18,1,2,18,73,72,"F_1_CS-R_2.tif",410,0.00230120173868576,2,0.000226341070844755,18,2.88424903113548,0.196286891771075,14.3016789114724,0.356846508778212,"CS-R","2.tif",7822,552.662629916698,"F_1_CS-R",397.002932102082,0.0453397155146744,0.0325695985681411,0.132087816415239,0.00091793878731484,0.183877735142846,0.130278394272565,0.000905364283379021,0.181358862058698,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"411","F","1",70501,27959,47,1,1,51,74,110,"F_1_CS-R_3.tif",411,0.00777794723196584,1,0.000723393994411427,51,4.73622429733341,0.246911773701965,22.919161576439,0.396972176059251,"CS-R","3.tif",6557,463.284181074378,"F_1_CS-R",351.949094838529,0.144907319688941,0.110083620558182,0.159729174927558,0.00104963050169501,0.210257679548659,0.237435260027452,0.00156026155657367,0.312545199329088,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"412","F","1",121418,37230,25,1,2,24,87,149,"F_1_CS-R_4.tif",412,0.00279037321241716,2,0.000197664267242089,24,5.13547240762875,0.317980739141762,19.8389843290284,0.471792162565927,"CS-R","4.tif",8601,607.702797227502,"F_1_CS-R",606.132610843882,0.0395952957663608,0.0394929891873038,0.143162085803976,0.000716532968752574,0.143532947153058,0.245185641204511,0.00122716565912797,0.24582079454949,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"413","F","1",65189,34258,47,1,0,45,67,111,"F_1_CS-R_5.tif",413,0.00801710315339391,0,0.000690300510822378,45,4.59573339581934,0.241754200620808,18.6684405670778,0.373280204279808,"CS-R","5.tif",5613,396.585955218924,"F_1_CS-R",325.430980318419,0.138278168710212,0.11346846606093,0.168941938357385,0.00102778076055776,0.205880828968538,0.279888882950294,0.00170274126002853,0.341086149485189,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"414","F","1",86039,24860,17,1,2,17,55,131,"F_1_CS-R_6.tif",414,0.00265915845455967,2,0.000197584816188008,17,2.61609494144266,0.199238616925744,18.4098521959008,0.389829880301346,"CS-R","6.tif",6393,451.696777429999,"F_1_CS-R",429.516576655823,0.0395793804568858,0.0376358673549194,0.121763100265916,0.000639244993549437,0.128050936772278,0.290017566087909,0.0015225653482723,0.304994049403061,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"415","F","1",90795,31261,55,1,0,57,86,161,"F_1_CS-R_7.tif",415,0.00672169811320755,0,0.000627787873781596,57,3.73260427422302,0.224615558484109,22.6896517793214,0.48067158927295,"CS-R","7.tif",8480,599.153554294758,"F_1_CS-R",453.259075273602,0.125755893504378,0.0951342099056604,0.143535825471698,0.000947188721845917,0.189736962129412,0.26871241745283,0.00177322539787433,0.355205243056226,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"416","F","1",91617,23991,28,1,1,26,94,123,"F_1_CS-R_8.tif",416,0.00290405450686921,1,0.000283790126286606,26,2.73468359472587,0.200516623769796,16.2674427627306,0.348735364980347,"CS-R","8.tif",8953,632.573322122756,"F_1_CS-R",457.362593747912,0.0568476748107884,0.0411019546520719,0.148599374511337,0.00102601045657465,0.205526208931312,0.194443862392494,0.00134254559743279,0.268933230835653,"p2","Day33","pLNA-181c","F_1",33,"p6","p8"
"417","F","2",88212,37464,24,1,0,24,66,153,"F_2_CS-L_1.tif",417,0.00292290829375228,0,0.000272071826962318,24,2.78746771778573,0.194880250154319,15.2963689958153,0.343978634959052,"CS-L","1.tif",8211,580.147386121964,"F_2_CS-L",440.364442403602,0.0545003131247449,0.0413687979539642,0.113764194373402,0.000748197524146375,0.149875861093049,0.263726086956522,0.00173445789688478,0.347439496170249,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"418","F","2",133351,52312,70,2,0,63,144,223,"F_2_CS-L_2.tif",418,0.00492803504380476,0,0.000472437402044229,31.5,4.37805191204987,0.237584545655983,16.8628020346699,0.401912318124022,"CS-L","2.tif",12784,903.252245059456,"F_2_CS-L",665.703518330417,0.0946367238046209,0.0697479583854819,0.159423904881101,0.00107985691895824,0.216312511553419,0.246885630475595,0.00167227842310894,0.334983958863975,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"419","F","2",120627,32175,74,1,3,75,121,215,"F_2_CS-L_3.tif",419,0.00678610206297503,3,0.000621751349200428,75,4.80893749657495,0.257372198052745,15.1596366193405,0.300813456057332,"CS-L","3.tif",11052,780.877957790763,"F_2_CS-L",602.183847932473,0.124546681644657,0.0960457383279045,0.154953791169019,0.00100309217671002,0.200935313053379,0.275331116539993,0.00178235386770789,0.357033820714682,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"420","F","2",76993,25407,55,1,2,52,92,148,"F_2_CS-L_4.tif",420,0.00673139158576052,2,0.000675386074058681,52,4.99670023835548,0.266336607993945,17.4246720714948,0.342569408138767,"CS-L","4.tif",7725,545.809104590449,"F_2_CS-L",384.357904978694,0.135290569873625,0.0952714045307443,0.168557100323625,0.00119491382333459,0.239360239007182,0.271157074433657,0.00192225267232086,0.385057775794163,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"421","F","2",55397,25049,48,1,0,48,86,129,"F_2_CS-L_5.tif",421,0.00764574705320166,0,0.000866472913695688,48,5.58284583913032,0.283361234509793,15.8853851078555,0.306538434120603,"CS-L","5.tif",6278,443.571463898879,"F_2_CS-L",276.548190901831,0.173568302303735,0.108212551768079,0.193880821917808,0.00155243063703811,0.310976541627525,0.290821232876712,0.00232864595555716,0.466464812441287,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"422","F","2",166050,59850,70,2,5,65,190,191,"F_2_CS-L_6.tif",422,0.00395906931416738,2.5,0.000391448358928034,32.5,3.52853501431252,0.204774600175284,17.7047013390751,0.375947369921507,"CS-L","6.tif",16418,1160.01215264285,"F_2_CS-L",828.940684500046,0.0784133306705811,0.0560338957242051,0.163791387501523,0.00114423366455887,0.229208197344776,0.164653447435741,0.00115025594700391,0.230414556278169,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"423","F","2",62471,28567,27,1,5,25,58,88,"F_2_CS-L_7.tif",423,0.00430737422467264,5,0.000400185686158377,25,3.84311384617769,0.208458496815189,20.8080271108245,0.394854644242164,"CS-L","7.tif",5804,410.08104117061,"F_2_CS-L",311.862411932565,0.0801635562460982,0.0609635596140593,0.141435458304618,0.000928430791887436,0.185979450490948,0.214591729841489,0.00140865361527749,0.282175717986266,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"424","F","2",92267,27663,53,1,2,53,109,146,"F_2_CS-L_8.tif",424,0.0060516099566111,2,0.000574419890101553,53,4.40025464219785,0.241402884522379,15.2832263623403,0.327891806213618,"CS-L","8.tif",8758,618.795616569987,"F_2_CS-L",460.607468453874,0.115065437774827,0.0856502511989039,0.176148629824161,0.00118135411360508,0.236644013536909,0.235942201415848,0.00158236422556277,0.316972715379713,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"425","F","2",86034,26786,30,1,0,31,89,135,"F_2_CS-R_1.tif",425,0.00383615889122633,0,0.00036032266313318,31,3.24067661023877,0.202588418219585,15.0142972509066,0.322405897300371,"CS-R","1.tif",8081,570.962249086785,"F_2_CS-R",429.491616081162,0.0721783588766069,0.0542943076351937,0.155877205791362,0.00103447474254365,0.207221740000581,0.236442952604876,0.00156914708138643,0.314325111236837,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"426","F","2",96276,40095,44,1,2,47,79,160,"F_2_CS-R_2.tif",426,0.00581611186734315,2,0.000488179816361295,47,2.75464902837065,0.178921130197016,21.5966283181682,0.438032796481559,"CS-R","2.tif",8081,570.962249086785,"F_2_CS-R",480.620857217263,0.0977901797107275,0.0823171760920678,0.138362913005816,0.000820557563671112,0.164370727598882,0.280228684568742,0.00166188873654909,0.332902739440774,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"427","F","2",113743,59984,37,2,0,34,94,190,"F_2_CS-R_3.tif",427,0.00340204122473484,0,0.00029891949394688,17,3.4938145749905,0.224886954622317,17.4676699931684,0.373884189918904,"CS-R","3.tif",9994,706.125073304459,"F_2_CS-R",567.818128738866,0.0598783277235522,0.0481501100660396,0.133120892535521,0.000826424483264904,0.165545964882762,0.269074144486692,0.00167043246617374,0.334614184337498,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"428","F","2",91423,26574,32,1,0,30,66,131,"F_2_CS-R_4.tif",428,0.00415915707749896,0,0.000328144996335714,30,3.77579410441897,0.23041481789738,15.3472651739157,0.297851228065336,"CS-R","4.tif",7213,509.633795651897,"F_2_CS-R",456.394123451055,0.0657326605635343,0.058865797864966,0.129504755302925,0.000721918991938571,0.144611853239776,0.257047317343685,0.00143289981733262,0.2870326177941,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"429","F","2",101316,24711,52,1,0,55,102,183,"F_2_CS-R_5.tif",429,0.00640428504890545,0,0.000542856014844644,55,4.86353048813694,0.241631002356322,16.0609274402342,0.320387847350275,"CS-R","5.tif",8588,606.784283523984,"F_2_CS-R",505.781116475801,0.10874269166716,0.0906417675826735,0.168099278062413,0.0010067511548028,0.20166826454637,0.301589881229623,0.00180623001302854,0.361816592274369,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"430","F","2",58270,30222,41,1,3,42,79,106,"F_2_CS-R_6.tif",430,0.00824175824175824,3,0.000720782563926549,42,3.71663552239726,0.234314892846916,19.5147367583693,0.32550890307348,"CS-R","6.tif",5096,360.05737177902,"F_2_CS-R",290.890537102184,0.144384208638751,0.116648076923077,0.219409478021978,0.0013557576797666,0.271579821010983,0.294397527472528,0.00181911789943367,0.36439824085018,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"431","F","2",74414,35050,41,1,1,41,76,93,"F_2_CS-R_7.tif",431,0.00725022104332449,1,0.000550971591367216,41,3.88187449190177,0.215998353371568,17.5427745742503,0.307776179975664,"CS-R","7.tif",5655,399.55346103029,"F_2_CS-R",371.483240568422,0.110368370689521,0.102614553492485,0.19021234305924,0.00102131319375386,0.204585272497648,0.232759840848806,0.00124976482919881,0.250347767661596,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"432","F","2",93962,28124,46,1,1,44,83,149,"F_2_CS-R_8.tif",432,0.00586666666666667,1,0.000468274408803559,44,3.53414371519922,0.217475202151662,15.2842457806504,0.303020226284872,"CS-R","8.tif",7500,529.911752029562,"F_2_CS-R",469.069103264037,0.093802810063217,0.0830326933333333,0.156629853333333,0.000883335816606713,0.176946209891978,0.281178893333333,0.00158574742981205,0.317650424986803,"p2","Day33","pLNA-1229","F_2",33,"p6","p8"
"433","F","3",67315,34203,24,1,0,23,53,76,"F_3_CS-L_1.tif",433,0.00458898643256185,0,0.000341677189333729,23,3.35605315133086,0.189289481609636,20.2965902046938,0.487672473630957,"CS-L","1.tif",5012,354.122360156289,"F_3_CS-L",336.044216664382,0.0684433739949491,0.0649493016759776,0.149665782122905,0.000787343088464681,0.157717340075318,0.214615083798883,0.00112902027779841,0.226160714070267,"p2","Day33","pLNA-Ctrl","F_3",33,"p6","p8"
"434","F","3",129050,53917,44,2,3,39,89,195,"F_3_CS-L_2.tif",434,0.00426322693484915,1.5,0.000302208446338628,19.5,3.14360402499357,0.204978075194946,17.5608368143821,0.404986124699638,"CS-L","2.tif",9148,646.351027675524,"F_3_CS-L",644.232432006811,0.0605371571848896,0.0603387297770004,0.13769607564495,0.000689655172413793,0.138148897165517,0.301693648885002,0.00151104223169314,0.302685785924448,"p2","Day33","pLNA-Ctrl","F_3",33,"p6","p8"
