"","TimePoint","Cond","ImageNumber","ObjectNumber","File","NumberBranchEnds","NumberNonTrunkBranches","NumberTrunks","TotalObjectSkeletonLength","CVS","Image","Differentiation","Day","Condition","Blinding","day","TotalLength_um","CVSi","Imagei","isEmpty","isEmpty2"
"150","A","1",2,64,"A_1_1_2",2,0,2,62.7989911437035,"1","2","p1","Day21","pLNA-1229","A_1",21,4.43705645635318,"A_1_1","A_1_1_2","p6","p8"
"151","A","1",2,65,"A_1_1_2",3,0,3,185.622368335724,"1","2","p1","Day21","pLNA-1229","A_1",21,13.1151299227547,"A_1_1","A_1_1_2","p6","p8"
"152","A","1",2,66,"A_1_1_2",4,2,4,262.208157122135,"1","2","p1","Day21","pLNA-1229","A_1",21,18.5262911916044,"A_1_1","A_1_1_2","p6","p8"
"153","A","1",2,67,"A_1_1_2",0,0,0,0,"1","2","p1","Day21","pLNA-1229","A_1",21,0,"A_1_1","A_1_1_2","p6","p8"
"154","A","1",2,68,"A_1_1_2",4,4,1,174.793941497803,"1","2","p1","Day21","pLNA-1229","A_1",21,12.3500485044338,"A_1_1","A_1_1_2","p6","p8"
"155","A","1",2,69,"A_1_1_2",10,6,8,506.386875808239,"1","2","p1","Day21","pLNA-1229","A_1",21,35.778714208576,"A_1_1","A_1_1_2","p6","p8"
"156","A","1",2,70,"A_1_1_2",0,0,0,0,"1","2","p1","Day21","pLNA-1229","A_1",21,0,"A_1_1","A_1_1_2","p6","p8"
"157","A","1",2,71,"A_1_1_2",4,1,3,137.71068072319,"1","2","p1","Day21","pLNA-1229","A_1",21,9.72993441269459,"A_1_1","A_1_1_2","p6","p8"
"158","A","1",2,72,"A_1_1_2",4,2,2,195.651806592941,"1","2","p1","Day21","pLNA-1229","A_1",21,13.8237588825886,"A_1_1","A_1_1_2","p6","p8"
"159","A","1",2,73,"A_1_1_2",3,2,5,208.580739974976,"1","2","p1","Day21","pLNA-1229","A_1",21,14.7372513813016,"A_1_1","A_1_1_2","p6","p8"
"160","A","1",2,74,"A_1_1_2",1,0,2,92.497477889061,"1","2","p1","Day21","pLNA-1229","A_1",21,6.5354000755344,"A_1_1","A_1_1_2","p6","p8"
"161","A","1",2,75,"A_1_1_2",8,2,8,642.499579370022,"1","2","p1","Day21","pLNA-1229","A_1",21,45.3957437042967,"A_1_1","A_1_1_2","p6","p8"
"162","A","1",2,76,"A_1_1_2",2,1,3,152.509669959545,"1","2","p1","Day21","pLNA-1229","A_1",21,10.775555521295,"A_1_1","A_1_1_2","p6","p8"
"163","A","1",2,77,"A_1_1_2",2,0,2,186.764504790306,"1","2","p1","Day21","pLNA-1229","A_1",21,13.1958274600486,"A_1_1","A_1_1_2","p6","p8"
"164","A","1",2,78,"A_1_1_2",6,3,3,348.989904999733,"1","2","p1","Day21","pLNA-1229","A_1",21,24.6578469332052,"A_1_1","A_1_1_2","p6","p8"
"165","A","1",2,79,"A_1_1_2",4,1,5,159.02438890934,"1","2","p1","Day21","pLNA-1229","A_1",21,11.2358523389838,"A_1_1","A_1_1_2","p6","p8"
"166","A","1",2,80,"A_1_1_2",2,2,3,193.237593472004,"1","2","p1","Day21","pLNA-1229","A_1",21,13.6531828952968,"A_1_1","A_1_1_2","p6","p8"
"167","A","1",2,81,"A_1_1_2",5,3,3,237.651807487011,"1","2","p1","Day21","pLNA-1229","A_1",21,16.7912647571246,"A_1_1","A_1_1_2","p6","p8"
"168","A","1",2,82,"A_1_1_2",5,2,5,263.178720474243,"1","2","p1","Day21","pLNA-1229","A_1",21,18.5948662484539,"A_1_1","A_1_1_2","p6","p8"
"169","A","1",2,83,"A_1_1_2",5,5,4,399.37468367815,"1","2","p1","Day21","pLNA-1229","A_1",21,28.2177784458854,"A_1_1","A_1_1_2","p6","p8"
"170","A","1",2,84,"A_1_1_2",2,1,2,88.8406230211258,"1","2","p1","Day21","pLNA-1229","A_1",21,6.27702535953635,"A_1_1","A_1_1_2","p6","p8"
"171","A","1",2,85,"A_1_1_2",7,3,4,549.185865044594,"1","2","p1","Day21","pLNA-1229","A_1",21,38.8026725247535,"A_1_1","A_1_1_2","p6","p8"
"172","A","1",2,86,"A_1_1_2",4,2,2,185.994953155518,"1","2","p1","Day21","pLNA-1229","A_1",21,13.1414548660396,"A_1_1","A_1_1_2","p6","p8"
"173","A","1",2,87,"A_1_1_2",4,1,3,171.953321933746,"1","2","p1","Day21","pLNA-1229","A_1",21,12.1493448124286,"A_1_1","A_1_1_2","p6","p8"
"174","A","1",2,88,"A_1_1_2",3,1,2,265.308663129807,"1","2","p1","Day21","pLNA-1229","A_1",21,18.7453571343649,"A_1_1","A_1_1_2","p6","p8"
"175","A","1",2,89,"A_1_1_2",5,2,3,246.965517759323,"1","2","p1","Day21","pLNA-1229","A_1",21,17.4493240275641,"A_1_1","A_1_1_2","p6","p8"
"176","A","1",2,90,"A_1_1_2",10,8,4,582.600080370903,"1","2","p1","Day21","pLNA-1229","A_1",21,41.1635505762545,"A_1_1","A_1_1_2","p6","p8"
"177","A","1",2,91,"A_1_1_2",3,0,3,104.05382591486,"1","2","p1","Day21","pLNA-1229","A_1",21,7.35191269278965,"A_1_1","A_1_1_2","p6","p8"
"178","A","1",2,92,"A_1_1_2",4,2,3,179.923884212971,"1","2","p1","Day21","pLNA-1229","A_1",21,12.7125040953679,"A_1_1","A_1_1_2","p6","p8"
"179","A","1",2,93,"A_1_1_2",1,0,3,32.6568545103073,"1","2","p1","Day21","pLNA-1229","A_1",21,2.30736679857753,"A_1_1","A_1_1_2","p6","p8"
"180","A","1",2,94,"A_1_1_2",3,1,4,85.1126997470856,"1","2","p1","Day21","pLNA-1229","A_1",21,6.01362931239256,"A_1_1","A_1_1_2","p6","p8"
"181","A","1",2,95,"A_1_1_2",3,0,4,118.225399076939,"1","2","p1","Day21","pLNA-1229","A_1",21,8.35320378123396,"A_1_1","A_1_1_2","p6","p8"
"182","A","1",2,96,"A_1_1_2",3,0,3,145.409165561199,"1","2","p1","Day21","pLNA-1229","A_1",21,10.2738700911589,"A_1_1","A_1_1_2","p6","p8"
"183","A","1",2,97,"A_1_1_2",2,1,3,111.296466052532,"1","2","p1","Day21","pLNA-1229","A_1",21,7.8636407094128,"A_1_1","A_1_1_2","p6","p8"
"184","A","1",2,98,"A_1_1_2",0,0,2,27.2132036089897,"1","2","p1","Day21","pLNA-1229","A_1",21,1.92274618703693,"A_1_1","A_1_1_2","p6","p8"
"185","A","1",2,99,"A_1_1_2",1,0,2,63.656854569912,"1","2","p1","Day21","pLNA-1229","A_1",21,4.49766871117774,"A_1_1","A_1_1_2","p6","p8"
"186","A","1",2,100,"A_1_1_2",6,5,1,156.651805877686,"1","2","p1","Day21","pLNA-1229","A_1",21,11.0682177214986,"A_1_1","A_1_1_2","p6","p8"
"187","A","1",2,101,"A_1_1_2",5,6,2,367.948276102543,"1","2","p1","Day21","pLNA-1229","A_1",21,25.9973487527674,"A_1_1","A_1_1_2","p6","p8"
"188","A","1",2,102,"A_1_1_2",3,0,3,221.509669363499,"1","2","p1","Day21","pLNA-1229","A_1",21,15.6507435978534,"A_1_1","A_1_1_2","p6","p8"
"189","A","1",2,103,"A_1_1_2",3,0,3,196.735065042973,"1","2","p1","Day21","pLNA-1229","A_1",21,13.9002964003429,"A_1_1","A_1_1_2","p6","p8"
"190","A","1",2,104,"A_1_1_2",3,0,3,126.225398302078,"1","2","p1","Day21","pLNA-1229","A_1",21,8.91844292865114,"A_1_1","A_1_1_2","p6","p8"
"191","A","1",2,105,"A_1_1_2",4,1,3,144.539107084274,"1","2","p1","Day21","pLNA-1229","A_1",21,10.2123961962422,"A_1_1","A_1_1_2","p6","p8"
"192","A","1",2,106,"A_1_1_2",7,15,3,602.340196311474,"1","2","p1","Day21","pLNA-1229","A_1",21,42.5582864993658,"A_1_1","A_1_1_2","p6","p8"
"193","A","1",2,107,"A_1_1_2",11,7,4,411.433554947376,"1","2","p1","Day21","pLNA-1229","A_1",21,29.0697967927887,"A_1_1","A_1_1_2","p6","p8"
"194","A","1",2,108,"A_1_1_2",6,3,4,359.232545554638,"1","2","p1","Day21","pLNA-1229","A_1",21,25.3815396801197,"A_1_1","A_1_1_2","p6","p8"
"195","A","1",2,109,"A_1_1_2",5,2,3,164.267029047012,"1","2","p1","Day21","pLNA-1229","A_1",21,11.6062705550658,"A_1_1","A_1_1_2","p6","p8"
"196","A","1",2,110,"A_1_1_2",4,0,4,104.982757270336,"1","2","p1","Day21","pLNA-1229","A_1",21,7.41754624506908,"A_1_1","A_1_1_2","p6","p8"
"197","A","1",2,111,"A_1_1_2",2,0,2,37.6274181008339,"1","2","p1","Day21","pLNA-1229","A_1",21,2.6585614733549,"A_1_1","A_1_1_2","p6","p8"
"198","A","1",2,112,"A_1_1_2",3,0,3,69.8994954824448,"1","2","p1","Day21","pLNA-1229","A_1",21,4.93874188227797,"A_1_1","A_1_1_2","p6","p8"
"199","A","1",3,1,"A_1_1_3",2,0,2,88.213204562664,"1","3","p1","Day21","pLNA-1229","A_1",21,6.23269517092579,"A_1_1","A_1_1_3","p6","p8"
"200","A","1",3,2,"A_1_1_3",3,0,3,38.3847767710686,"1","3","p1","Day21","pLNA-1229","A_1",21,2.71207257466941,"A_1_1","A_1_1_3","p6","p8"
"201","A","1",3,3,"A_1_1_3",4,2,2,101.083263039589,"1","3","p1","Day21","pLNA-1229","A_1",21,7.14202786908982,"A_1_1","A_1_1_3","p6","p8"
"202","A","1",3,4,"A_1_1_3",4,1,3,121.296466648579,"1","3","p1","Day21","pLNA-1229","A_1",21,8.57018975423249,"A_1_1","A_1_1_3","p6","p8"
"203","A","1",3,5,"A_1_1_3",2,0,2,17.1421356797218,"1","3","p1","Day21","pLNA-1229","A_1",21,1.21117588687598,"A_1_1","A_1_1_3","p6","p8"
"204","A","1",3,6,"A_1_1_3",2,0,2,48.3137090802193,"1","3","p1","Day21","pLNA-1229","A_1",21,3.41360029676607,"A_1_1","A_1_1_3","p6","p8"
"205","A","1",3,7,"A_1_1_3",23,22,5,1023.77375304699,"1","3","p1","Day21","pLNA-1229","A_1",21,72.3346324212014,"A_1_1","A_1_1_3","p6","p8"
"206","A","1",3,8,"A_1_1_3",1,0,1,5.24264073371887,"1","3","p1","Day21","pLNA-1229","A_1",21,0.370418258195535,"A_1_1","A_1_1_3","p6","p8"
"207","A","1",3,9,"A_1_1_3",5,2,3,133.610175013542,"1","3","p1","Day21","pLNA-1229","A_1",21,9.44021359072034,"A_1_1","A_1_1_3","p6","p8"
"208","A","1",3,10,"A_1_1_3",4,0,5,139.237591981888,"1","3","p1","Day21","pLNA-1229","A_1",21,9.83781817539993,"A_1_1","A_1_1_3","p6","p8"
"209","A","1",3,11,"A_1_1_3",5,2,3,308.634566426277,"1","3","p1","Day21","pLNA-1229","A_1",21,21.806544510911,"A_1_1","A_1_1_3","p6","p8"
"210","A","1",3,12,"A_1_1_3",3,1,2,53.4558449983597,"1","3","p1","Day21","pLNA-1229","A_1",21,3.7769173972402,"A_1_1","A_1_1_3","p6","p8"
"211","A","1",3,13,"A_1_1_3",7,3,4,242.308662474155,"1","3","p1","Day21","pLNA-1229","A_1",21,17.1202943818159,"A_1_1","A_1_1_3","p6","p8"
"212","A","1",3,14,"A_1_1_3",4,1,6,130.982759058475,"1","3","p1","Day21","pLNA-1229","A_1",21,9.2545737784457,"A_1_1","A_1_1_3","p6","p8"
"213","A","1",3,15,"A_1_1_3",6,3,3,202.450795948505,"1","3","p1","Day21","pLNA-1229","A_1",21,14.3041407974469,"A_1_1","A_1_1_3","p6","p8"
"214","A","1",3,16,"A_1_1_3",5,0,5,170.953320622444,"1","3","p1","Day21","pLNA-1229","A_1",21,12.0786898195081,"A_1_1","A_1_1_3","p6","p8"
"215","A","1",3,17,"A_1_1_3",3,1,4,165.166525542736,"1","3","p1","Day21","pLNA-1229","A_1",21,11.6698243902649,"A_1_1","A_1_1_3","p6","p8"
"216","A","1",3,18,"A_1_1_3",3,0,3,99.8111844062805,"1","3","p1","Day21","pLNA-1229","A_1",21,7.05214928011704,"A_1_1","A_1_1_3","p6","p8"
"217","A","1",3,19,"A_1_1_3",2,0,2,151.698486506939,"1","3","p1","Day21","pLNA-1229","A_1",21,10.71824143535,"A_1_1","A_1_1_3","p6","p8"
"218","A","1",3,20,"A_1_1_3",1,0,1,32.041630923748,"1","3","p1","Day21","pLNA-1229","A_1",21,2.26389823742505,"A_1_1","A_1_1_3","p6","p8"
"219","A","1",3,21,"A_1_1_3",8,6,4,314.605126857758,"1","3","p1","Day21","pLNA-1229","A_1",21,22.2283938627569,"A_1_1","A_1_1_3","p6","p8"
"220","A","1",3,22,"A_1_1_3",3,2,4,196.066019713879,"1","3","p1","Day21","pLNA-1229","A_1",21,13.8530250693392,"A_1_1","A_1_1_3","p6","p8"
"221","A","1",3,23,"A_1_1_3",9,6,3,259.894448518753,"1","3","p1","Day21","pLNA-1229","A_1",21,18.3628163409772,"A_1_1","A_1_1_3","p6","p8"
"222","A","1",3,24,"A_1_1_3",1,1,1,14.6568544507027,"1","3","p1","Day21","pLNA-1229","A_1",21,1.03557858949522,"A_1_1","A_1_1_3","p6","p8"
"223","A","1",3,25,"A_1_1_3",3,0,3,109.2964656353,"1","3","p1","Day21","pLNA-1229","A_1",21,7.72233087939206,"A_1_1","A_1_1_3","p6","p8"
"224","A","1",3,26,"A_1_1_3",2,2,3,143.154331564903,"1","3","p1","Day21","pLNA-1229","A_1",21,10.1145550200238,"A_1_1","A_1_1_3","p6","p8"
"225","A","1",3,27,"A_1_1_3",4,1,4,335.320855140686,"1","3","p1","Day21","pLNA-1229","A_1",21,23.6920615786203,"A_1_1","A_1_1_3","p6","p8"
"226","A","1",3,28,"A_1_1_3",3,0,3,109.911689460278,"1","3","p1","Day21","pLNA-1229","A_1",21,7.76579945738998,"A_1_1","A_1_1_3","p6","p8"
"227","A","1",3,29,"A_1_1_3",2,0,3,140.923883795738,"1","3","p1","Day21","pLNA-1229","A_1",21,9.95696295533467,"A_1_1","A_1_1_3","p6","p8"
"228","A","1",3,30,"A_1_1_3",5,2,3,90.8406222462654,"1","3","p1","Day21","pLNA-1229","A_1",21,6.41833510532988,"A_1_1","A_1_1_3","p6","p8"
"229","A","1",3,31,"A_1_1_3",1,1,3,94.9827566146851,"1","3","p1","Day21","pLNA-1229","A_1",21,6.71099719603803,"A_1_1","A_1_1_3","p6","p8"
"230","A","1",3,32,"A_1_1_3",3,0,3,55.2132038474083,"1","3","p1","Day21","pLNA-1229","A_1",21,3.9010834114594,"A_1_1","A_1_1_3","p6","p8"
"231","A","1",3,33,"A_1_1_3",1,0,2,152.823379218578,"1","3","p1","Day21","pLNA-1229","A_1",21,10.797720617706,"A_1_1","A_1_1_3","p6","p8"
"232","A","1",3,34,"A_1_1_3",3,0,3,85.6984868049622,"1","3","p1","Day21","pLNA-1229","A_1",21,6.05501803854664,"A_1_1","A_1_1_3","p6","p8"
"233","A","1",3,35,"A_1_1_3",3,0,3,107.112699985504,"1","3","p1","Day21","pLNA-1229","A_1",21,7.56803713519138,"A_1_1","A_1_1_3","p6","p8"
"234","A","1",3,36,"A_1_1_3",5,3,4,338.51681303978,"1","3","p1","Day21","pLNA-1229","A_1",21,23.9178716652498,"A_1_1","A_1_1_3","p6","p8"
"235","A","1",3,37,"A_1_1_3",3,1,2,180.5391086936,"1","3","p1","Day21","pLNA-1229","A_1",21,12.7559727196908,"A_1_1","A_1_1_3","p6","p8"
"236","A","1",3,38,"A_1_1_3",4,1,5,660.376774609089,"1","3","p1","Day21","pLNA-1229","A_1",21,46.6588551510311,"A_1_1","A_1_1_3","p6","p8"
"237","A","1",3,39,"A_1_1_3",1,1,3,106.195960640907,"1","3","p1","Day21","pLNA-1229","A_1",21,7.50326500822475,"A_1_1","A_1_1_3","p6","p8"
"238","A","1",3,40,"A_1_1_3",8,4,6,386.735071003437,"1","3","p1","Day21","pLNA-1229","A_1",21,27.3247278728945,"A_1_1","A_1_1_3","p6","p8"
"239","A","1",3,41,"A_1_1_3",4,2,2,119.639612019062,"1","3","p1","Day21","pLNA-1229","A_1",21,8.45312485562109,"A_1_1","A_1_1_3","p6","p8"
"240","A","1",3,42,"A_1_1_3",2,0,2,186.710682332516,"1","3","p1","Day21","pLNA-1229","A_1",21,13.1920246396611,"A_1_1","A_1_1_3","p6","p8"
"241","A","1",3,43,"A_1_1_3",5,5,3,310.735068500042,"1","3","p1","Day21","pLNA-1229","A_1",21,21.9549552754511,"A_1_1","A_1_1_3","p6","p8"
"242","A","1",3,44,"A_1_1_3",1,1,1,88.568544447422,"1","3","p1","Day21","pLNA-1229","A_1",21,6.25780167504554,"A_1_1","A_1_1_3","p6","p8"
"243","A","1",3,45,"A_1_1_3",5,2,3,137.468040347099,"1","3","p1","Day21","pLNA-1229","A_1",21,9.71279068112026,"A_1_1","A_1_1_3","p6","p8"
"244","A","1",3,46,"A_1_1_3",7,2,5,283.49242824316,"1","3","p1","Day21","pLNA-1229","A_1",21,20.0301292449931,"A_1_1","A_1_1_3","p6","p8"
"245","A","1",3,47,"A_1_1_3",4,4,5,288.776699900627,"1","3","p1","Day21","pLNA-1229","A_1",21,20.4034889319542,"A_1_1","A_1_1_3","p6","p8"
"246","A","1",3,48,"A_1_1_3",4,1,3,101.982758045197,"1","3","p1","Day21","pLNA-1229","A_1",21,7.20558159900493,"A_1_1","A_1_1_3","p6","p8"
"247","A","1",3,49,"A_1_1_3",4,1,3,252.007147371769,"1","3","p1","Day21","pLNA-1229","A_1",21,17.8055398650328,"A_1_1","A_1_1_3","p6","p8"
"248","A","1",3,50,"A_1_1_3",2,0,2,76.3969704508781,"1","3","p1","Day21","pLNA-1229","A_1",21,5.3978203281834,"A_1_1","A_1_1_3","p6","p8"
"249","A","1",3,51,"A_1_1_3",6,1,6,286.3208553195,"1","3","p1","Day21","pLNA-1229","A_1",21,20.2299714779945,"A_1_1","A_1_1_3","p6","p8"
"250","A","1",3,52,"A_1_1_3",2,1,3,165.409165799618,"1","3","p1","Day21","pLNA-1229","A_1",21,11.6869681134165,"A_1_1","A_1_1_3","p6","p8"
"251","A","1",3,53,"A_1_1_3",5,3,4,290.835574626923,"1","3","p1","Day21","pLNA-1229","A_1",21,20.5489585204103,"A_1_1","A_1_1_3","p6","p8"
"252","A","1",3,54,"A_1_1_3",6,1,5,206.936077952385,"1","3","p1","Day21","pLNA-1229","A_1",21,14.6210479501166,"A_1_1","A_1_1_3","p6","p8"
"253","A","1",3,55,"A_1_1_3",5,2,3,213.835572302341,"1","3","p1","Day21","pLNA-1229","A_1",21,15.1085310353304,"A_1_1","A_1_1_3","p6","p8"
"254","A","1",3,56,"A_1_1_3",6,3,3,181.894447028637,"1","3","p1","Day21","pLNA-1229","A_1",21,12.8517340145858,"A_1_1","A_1_1_3","p6","p8"
"255","A","1",3,57,"A_1_1_3",3,1,2,153.852817118168,"1","3","p1","Day21","pLNA-1229","A_1",21,10.8704554498363,"A_1_1","A_1_1_3","p6","p8"
"256","A","1",3,58,"A_1_1_3",3,1,2,152.066019415855,"1","3","p1","Day21","pLNA-1229","A_1",21,10.7442094363756,"A_1_1","A_1_1_3","p6","p8"
"257","A","1",3,59,"A_1_1_3",4,1,3,120.568543970585,"1","3","p1","Day21","pLNA-1229","A_1",21,8.51875845001412,"A_1_1","A_1_1_3","p6","p8"
"258","A","1",3,60,"A_1_1_3",3,1,2,254.13708782196,"1","3","p1","Day21","pLNA-1229","A_1",21,17.9560305951234,"A_1_1","A_1_1_3","p6","p8"
"259","A","1",3,61,"A_1_1_3",4,0,5,199.27922385931,"1","3","p1","Day21","pLNA-1229","A_1",21,14.0800536877838,"A_1_1","A_1_1_3","p6","p8"
"260","A","1",3,62,"A_1_1_3",4,2,2,141.740117430687,"1","3","p1","Day21","pLNA-1229","A_1",21,10.0146338614095,"A_1_1","A_1_1_3","p6","p8"
"261","A","1",3,63,"A_1_1_3",1,1,5,85.6984862089157,"1","3","p1","Day21","pLNA-1229","A_1",21,6.05501799643304,"A_1_1","A_1_1_3","p6","p8"
"262","A","1",3,64,"A_1_1_3",4,0,4,175.438602685928,"1","3","p1","Day21","pLNA-1229","A_1",21,12.3955969763891,"A_1_1","A_1_1_3","p6","p8"
"263","A","1",3,65,"A_1_1_3",3,0,3,65.5979806780815,"1","3","p1","Day21","pLNA-1229","A_1",21,4.63481878276314,"A_1_1","A_1_1_3","p6","p8"
"264","A","1",3,66,"A_1_1_3",5,1,4,205.024389743805,"1","3","p1","Day21","pLNA-1229","A_1",21,14.4859778103909,"A_1_1","A_1_1_3","p6","p8"
"265","A","1",3,67,"A_1_1_3",3,0,3,126.124894082546,"1","3","p1","Day21","pLNA-1229","A_1",21,8.91134181304334,"A_1_1","A_1_1_3","p6","p8"
"266","A","1",3,68,"A_1_1_3",3,1,2,41.7279227375984,"1","3","p1","Day21","pLNA-1229","A_1",21,2.94828221952466,"A_1_1","A_1_1_3","p6","p8"
"267","A","1",3,69,"A_1_1_3",8,3,5,274.320854365826,"1","3","p1","Day21","pLNA-1229","A_1",21,19.3821126073655,"A_1_1","A_1_1_3","p6","p8"
"268","A","1",3,70,"A_1_1_3",3,0,3,186.20815628767,"1","3","p1","Day21","pLNA-1229","A_1",21,13.1565187120792,"A_1_1","A_1_1_3","p6","p8"
"269","A","1",3,71,"A_1_1_3",5,2,3,155.710681736469,"1","3","p1","Day21","pLNA-1229","A_1",21,11.0017226891587,"A_1_1","A_1_1_3","p6","p8"
"270","A","1",3,72,"A_1_1_3",8,7,7,435.144234359264,"1","3","p1","Day21","pLNA-1229","A_1",21,30.745072481984,"A_1_1","A_1_1_3","p6","p8"
"271","A","1",3,73,"A_1_1_3",3,1,3,101.597980618477,"1","3","p1","Day21","pLNA-1229","A_1",21,7.17839518829367,"A_1_1","A_1_1_3","p6","p8"
"272","A","1",3,74,"A_1_1_3",3,0,3,88.2253975272179,"1","3","p1","Day21","pLNA-1229","A_1",21,6.23355666362035,"A_1_1","A_1_1_3","p6","p8"
"273","A","1",3,75,"A_1_1_3",9,6,4,251.007146298885,"1","3","p1","Day21","pLNA-1229","A_1",21,17.7348848889577,"A_1_1","A_1_1_3","p6","p8"
"274","A","1",3,76,"A_1_1_3",8,5,3,279.220350921154,"1","3","p1","Day21","pLNA-1229","A_1",21,19.7282860478584,"A_1_1","A_1_1_3","p6","p8"
"275","A","1",3,77,"A_1_1_3",1,2,2,86.5685427188873,"1","3","p1","Day21","pLNA-1229","A_1",21,6.11649175237488,"A_1_1","A_1_1_3","p6","p8"
"276","A","1",3,78,"A_1_1_3",7,3,5,270.865010976791,"1","3","p1","Day21","pLNA-1229","A_1",21,19.1379403373624,"A_1_1","A_1_1_3","p6","p8"
"277","A","1",3,79,"A_1_1_3",5,2,3,371.664003312588,"1","3","p1","Day21","pLNA-1229","A_1",21,26.2598830882259,"A_1_1","A_1_1_3","p6","p8"
"278","A","1",3,80,"A_1_1_3",4,1,4,222.249785602093,"1","3","p1","Day21","pLNA-1229","A_1",21,15.7030364368799,"A_1_1","A_1_1_3","p6","p8"
"279","A","1",3,81,"A_1_1_3",2,2,2,97.840621471405,"1","3","p1","Day21","pLNA-1229","A_1",21,6.91291935247646,"A_1_1","A_1_1_3","p6","p8"
"280","A","1",3,82,"A_1_1_3",3,1,2,70.2132046222687,"1","3","p1","Day21","pLNA-1229","A_1",21,4.9609069702662,"A_1_1","A_1_1_3","p6","p8"
"281","A","1",4,1,"A_1_1_4",2,0,2,54.9411264657974,"1","4","p1","Day21","pLNA-1229","A_1",21,3.88185981119579,"A_1_1","A_1_1_4","p6","p8"
"282","A","1",4,2,"A_1_1_4",2,0,2,30.31370896101,"1","4","p1","Day21","pLNA-1229","A_1",21,2.1418120834724,"A_1_1","A_1_1_4","p6","p8"
"283","A","1",4,3,"A_1_1_4",2,1,2,82.1127001643181,"1","4","p1","Day21","pLNA-1229","A_1",21,5.80166464106025,"A_1_1","A_1_1_4","p6","p8"
"284","A","1",4,4,"A_1_1_4",6,2,4,192.26703107357,"1","4","p1","Day21","pLNA-1229","A_1",21,13.584607905829,"A_1_1","A_1_1_4","p6","p8"
"285","A","1",4,5,"A_1_1_4",8,3,5,483.060976743698,"1","4","p1","Day21","pLNA-1229","A_1",21,34.1306251364486,"A_1_1","A_1_1_4","p6","p8"
"286","A","1",4,6,"A_1_1_4",5,3,6,191.63961315155,"1","4","p1","Day21","pLNA-1229","A_1",21,13.5402777551207,"A_1_1","A_1_1_4","p6","p8"
"287","A","1",4,7,"A_1_1_4",3,1,4,221.923884272575,"1","4","p1","Day21","pLNA-1229","A_1",21,15.6800099109448,"A_1_1","A_1_1_4","p6","p8"
"288","A","1",4,8,"A_1_1_4",4,1,3,146.710680961609,"1","4","p1","Day21","pLNA-1229","A_1",21,10.3658285319755,"A_1_1","A_1_1_4","p6","p8"
"289","A","1",4,9,"A_1_1_4",2,1,1,33.3847770690918,"1","4","p1","Day21","pLNA-1229","A_1",21,2.35879809437317,"A_1_1","A_1_1_4","p6","p8"
"290","A","1",4,10,"A_1_1_4",9,6,4,306.19091373682,"1","4","p1","Day21","pLNA-1229","A_1",21,21.6338884738415,"A_1_1","A_1_1_4","p6","p8"
"291","A","1",4,11,"A_1_1_4",6,1,5,135.852816224098,"1","4","p1","Day21","pLNA-1229","A_1",21,9.59866718179493,"A_1_1","A_1_1_4","p6","p8"
"292","A","1",4,12,"A_1_1_4",7,5,5,499.185863494873,"1","4","p1","Day21","pLNA-1229","A_1",21,35.2699274017277,"A_1_1","A_1_1_4","p6","p8"
"293","A","1",4,13,"A_1_1_4",5,3,4,280.350294113159,"1","4","p1","Day21","pLNA-1229","A_1",21,19.808122071401,"A_1_1","A_1_1_4","p6","p8"
"294","A","1",4,14,"A_1_1_4",7,4,4,278.551301777363,"1","4","p1","Day21","pLNA-1229","A_1",21,19.6810144473277,"A_1_1","A_1_1_4","p6","p8"
"295","A","1",4,15,"A_1_1_4",5,4,3,137.639612734318,"1","4","p1","Day21","pLNA-1229","A_1",21,9.72491311102837,"A_1_1","A_1_1_4","p6","p8"
"296","A","1",4,16,"A_1_1_4",5,2,6,149.095456302166,"1","4","p1","Day21","pLNA-1229","A_1",21,10.5343245958304,"A_1_1","A_1_1_4","p6","p8"
"297","A","1",4,17,"A_1_1_4",3,0,3,82.8111841082573,"1","4","p1","Day21","pLNA-1229","A_1",21,5.8510159544599,"A_1_1","A_1_1_4","p6","p8"
"298","A","1",4,18,"A_1_1_4",7,5,3,531.055923223495,"1","4","p1","Day21","pLNA-1229","A_1",21,37.5217032934719,"A_1_1","A_1_1_4","p6","p8"
"299","A","1",4,19,"A_1_1_4",4,1,3,151.811184346676,"1","4","p1","Day21","pLNA-1229","A_1",21,10.7262040899773,"A_1_1","A_1_1_4","p6","p8"
"300","A","1",4,20,"A_1_1_4",3,2,3,134.982758104801,"1","4","p1","Day21","pLNA-1229","A_1",21,9.53719331214637,"A_1_1","A_1_1_4","p6","p8"
"301","A","1",4,21,"A_1_1_4",5,2,3,310.936080753803,"1","4","p1","Day21","pLNA-1229","A_1",21,21.9691577761938,"A_1_1","A_1_1_4","p6","p8"
"302","A","1",4,22,"A_1_1_4",3,0,3,129.681243062019,"1","4","p1","Day21","pLNA-1229","A_1",21,9.16261529551549,"A_1_1","A_1_1_4","p6","p8"
"303","A","1",4,23,"A_1_1_4",3,1,2,118.710679650307,"1","4","p1","Day21","pLNA-1229","A_1",21,8.38749123174855,"A_1_1","A_1_1_4","p6","p8"
"304","A","1",4,24,"A_1_1_4",6,2,4,237.007145881653,"1","4","p1","Day21","pLNA-1229","A_1",21,16.7457162556897,"A_1_1","A_1_1_4","p6","p8"
