"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","AveExpr","PValue","FDR","GeneName"
"A0A087WX99.CDH4",1.30763617746333,1.88902425896912,3.06991203706301,3.7134737428249,3.7374701282569,3.96296702518262,14.6483105593219,8.25171278593763e-06,1.51773411207564e-05,"CDH4"
"A0A087WXA6.GRIPAP1",1.52318258659045,1.56664631978871,1.58940102717398,1.62425070076848,1.61142451384199,1.63129175558759,15.6425990496979,7.42946477952742e-13,8.04817271601649e-12,"GRIPAP1"
"A0A087WXC5.NDUFA10",0.545615849312033,0.952629615813101,1.29424098012127,1.68822079017803,1.96769237757259,2.11500327921815,16.6588230338962,1.7412863410315e-11,1.15456017576275e-10,"NDUFA10"
"A0A087WXD1.SLC9A7",1.60490753532051,2.24062914565832,2.77035499427544,3.02219899715874,3.20360524072774,3.31918462759125,14.4639795698664,5.99094764890155e-13,6.71442194975506e-12,"SLC9A7"
"A0A087WXK4.GPR155",2.75594332062631,3.32439346877122,3.63020403812759,3.56319623421548,3.40013048164538,3.0716539995645,14.5152996374094,1.81121064718735e-07,4.31519770962842e-07,"GPR155"
"A0A087WXK8.FAM83D",-1.37769841892104,-2.08347065100416,-1.66292259421764,-1.60571991980643,-1.79836021231864,-2.33091604649959,11.8219103830553,0.00618298385034475,0.00772038731351837,"FAM83D"
"A0A087WXL6.VPS11",1.18345371698594,1.60098418851834,1.60766460265056,1.588393270318,1.59803165133185,1.58554253230276,15.803601750457,3.52150280693543e-11,2.12801261038505e-10,"VPS11"
"A0A087WXM6.RPL17",-1.64584969331384,-1.78048997439349,-1.74051349714851,-1.84031233967045,-1.96779024806778,-2.20818608132398,17.5710097051331,1.92806538399741e-11,1.26545162690326e-10,"RPL17;RPL17-C18orf32;RPL17;RPL17;RPL17"
"A0A087WY03.SREK1",-0.118146611955278,-0.30272662093985,-0.656359449565785,-0.75078091567125,-1.81007129318817,-2.54998550995622,15.1955959776251,0.0189396188990501,0.0222709840675344,"SREK1"
"A0A087WY55.VTA1",0.431207953873323,0.521450058226235,0.958474131607118,0.966153131795711,1.28096531317876,1.18863065712784,17.6291550647492,2.08743602000233e-07,4.92440296342866e-07,"VTA1"
"A0A087WY56.AKT1",1.89760825383778,1.86033568192289,1.90653635938627,1.71431483520946,1.65486382819489,1.59789748090222,15.0044289252864,1.28302691857809e-11,8.84196636015834e-11,"AKT1"
"A0A087WY58.NEK3",-1.10267962166896,-0.0513615071847632,-0.620179354031553,-0.665736830625577,-0.341439483884051,-0.859960382498036,12.1031982899861,0.0378443199870512,0.0429795765911847,"NEK3"
"A0A087WY71.AP2M1",1.25209093534674,1.67201850512953,1.73442345089677,1.97301392685117,1.98286472926275,2.13284627783379,18.845148348425,6.64659462277033e-14,1.12419425499494e-12,"AP2M1"
"A0A087WY96.SLC6A6",-1.10391691207948,-1.45292514200508,-1.46879481896039,-1.30283062875631,-1.436805953613,-1.24206917806542,14.6886959833926,1.54758277891188e-07,3.73379562077882e-07,"SLC6A6"
"A0A087WYF6.WASHC2A",0.264367799610711,0.33645627101484,0.260529514884059,0.111606949458073,0.178099006874905,0.0511103114500445,14.3919400779061,0.00876987717818092,0.0107130424967483,"WASHC2A;WASHC2A;WASHC2A;WASHC2C;WASHC2A;WASHC2C"
"A0A087WYG2.MAPK8IP3",3.40983613216572,3.61262783999294,3.69569181652586,3.81621780509079,3.90127402603631,4.14805507627184,14.9779659468333,2.2477298053458e-08,6.30337388702601e-08,"MAPK8IP3"
"A0A087WYG6.LYNX1",-0.868679430637683,0.266367621958236,0.886133685314381,3.0108172026097,3.62915448352189,4.0223001282636,13.7228409257858,7.0063136261748e-07,1.52253940524523e-06,"LYNX1"
"A0A087WYJ6.GRIA3",0.734376278656471,1.42126583584661,1.51667104405244,1.46221504826787,1.292746035962,1.18665979278946,12.8737660589601,0.000253800833618364,0.000378917215989804,"GRIA3"
"A0A087WYL5.SEZ6L2",3.01498302960307,3.12389330306894,3.22370049115576,3.06086716911389,2.89758028329606,2.92429568465418,15.4933156415313,2.39042996192243e-13,3.22608443611115e-12,"SEZ6L2"
"A0A087WYR0.SRP19",-1.07206692262609,-1.52387252187104,-1.22194179678782,-1.35789118114269,-1.33373850380119,-1.35927010501037,14.7885598992109,7.8460870504379e-09,2.40657916253488e-08,"SRP19"
"A0A087WYT3.PTGES3",-0.154127507421557,-0.429700455499076,-0.409175609877714,-0.282973942808568,-0.37563774377243,-0.351478397947501,16.5631493447727,0.257660984768129,0.27012912434503,"PTGES3"
"A0A087WYV5.SLIT2",-0.353868363130844,-0.317122842064008,-0.464063705606558,-0.469883425286285,-0.402108617505777,-0.466869601835114,15.8579744333615,0.0802933862378794,0.0882341910176391,"SLIT2"
"A0A087WYV9.SYNJ2BP-COX16",0.164748446864973,0.0385568483634447,0.0736492077729235,0.478318333120673,0.69397574498941,0.889021332235537,15.3769359302679,1.40914611878301e-06,2.92391049246519e-06,"SYNJ2BP-COX16;SYNJ2BP-COX16;SYNJ2BP"
"A0A087WYZ7.SEMA4F",0.412206479527465,0.434139317565802,1.02665305028026,0.996144352629104,0.683681809532184,1.24770548738457,12.4922736916961,0.228063924529994,0.240188278833572,"SEMA4F"
"A0A087WZ13.RAVER1",-2.7961444715675,-2.59459694381713,-2.79701914932767,-2.73194885691159,-3.51121629339573,-3.19591222576844,12.5583715408079,2.9821313234706e-07,6.87726832091227e-07,"RAVER1"
"A0A087WZ62.ALG9",1.42520216870434,1.34946000373462,1.35840289121154,1.04630266222681,0.828519766764779,0.916460801525769,13.8098042439043,1.78238081731019e-09,6.41815616149829e-09,NA
"A0A087WZG4.ARHGEF18",-0.219789086912697,-0.172649213117742,-0.24552144719993,-0.3580796427706,-0.262787838053853,-0.168320889248861,13.5289510048305,0.209027691003216,0.221002347367199,"ARHGEF18"
"A0A087WZN1.IDH3B",-0.216383532937975,0.00582079070801149,0.455578722546181,1.15962623241896,1.5929632497897,2.22050210651723,15.3758282690057,4.62049486451198e-10,1.91500740449831e-09,"IDH3B"
"A0A087WZX0.BCL9L",-0.681222554813547,-0.641394228592379,-0.346025827320297,-0.483157302214891,-0.942759826462243,-1.19390603779166,12.8309767037223,0.152615169711422,0.163628114761766,"BCL9L"
"A0A087WZX2.NDUFB6",0.305794938768459,0.182272971348496,0.59768478216596,0.630442262080202,1.44123431754904,1.23279025957716,14.4328499829089,2.44675457107447e-05,4.20203502423658e-05,"NDUFB6"
"A0A087X011.KIF3A",1.23604949490954,1.50912575358276,1.69695564959423,2.04357796108566,2.07327314391975,2.21681636924906,15.3690814292943,5.05029637089338e-11,2.86729359251949e-10,"KIF3A"
"A0A087X033.PTEN",1.00993583380564,1.57439543556991,2.04623251216765,2.44734901891287,2.64976586002293,2.7494821404257,14.418090889526,3.68742662072063e-12,3.09820358612559e-11,"PTEN"
"A0A087X054.HYOU1",0.478520374809189,0.400911450282763,0.390474458571046,0.348778112908903,0.298469499805227,0.363088134607532,18.7829851263136,0.00109053447482172,0.00149449594412843,"HYOU1"
"A0A087X0K9.TJP1",-0.58494635698603,-1.16964018377351,-1.43188074425664,-1.68603198958316,-1.68365289686415,-1.9216973447577,13.3531697056282,1.79660450076851e-11,1.18759224040596e-10,"TJP1"
"A0A087X0M8.CHL1",1.1785388755961,1.84273593099613,2.48056084447517,2.41468255919951,2.93592808230805,3.15170741088801,13.572324993514,2.3872340500694e-06,4.77299449887332e-06,"CHL1"
"A0A087X0N3.NOL4L",1.61042748670273,1.85264091926655,1.74733347630832,1.55770255114111,1.35918073373237,1.40577027563193,15.283278342134,4.95906018930654e-10,2.03450233732285e-09,"NOL4L"
"A0A087X0R6.SNX12",0.929105298339407,1.07684235175355,1.20379118101783,1.22445351094132,1.14208520801608,1.0101990958728,17.3387799855614,5.76706857004448e-11,3.20403689508989e-10,"SNX12"
"A0A087X0W8.RELA",0.424903527730697,0.606256977050693,0.775193764418337,0.654901037214005,0.681698764596318,0.708636413137246,14.6367259396365,7.92505736177149e-06,1.46097101848479e-05,"RELA"
"A0A087X0W9.OTUD6B",-0.498053238069817,-0.831911955845796,-0.585603608419709,-0.463656019973556,-0.39969385307259,-0.29271187043024,13.2405949690059,0.00637529116224385,0.00794186908496254,"OTUD6B"
"A0A087X142.SEPTIN8",-0.424146940695985,-0.233505544257819,0.10420216485878,0.184403185240599,-0.00826051996873948,0.210095284365712,13.2455999226339,0.0124211842798714,0.0149201616475073,"SEPTIN8"
"A0A087X165.SRCIN1",2.10148268658421,2.54420176334319,2.59352848647817,2.79735779635102,2.94857205586562,3.24256249155068,14.481986453447,6.76004656407346e-11,3.62213247659784e-10,"SRCIN1"
"A0A087X1E4.ARFIP2",-0.215857547314486,-0.263419459627751,-0.175094866576932,-0.044348497972722,0.162508584095837,0.0960219652917704,14.4660945684526,0.00540445590420965,0.00678621154244429,"ARFIP2"
"A0A087X1N3.RPP40",-0.616561627063875,-0.910558035454793,-1.44953124801577,-1.6863701406911,-1.66063660812251,-1.05822077698996,12.0844698534101,0.000114710264870418,0.000178929230876612,"RPP40"
"A0A087X1S6.PLEKHA8",2.29376870498877,2.55371121095767,2.51710610983674,2.58313227731962,2.42184336449811,2.28204569091094,14.0765182947118,5.53918358041812e-06,1.04706248129409e-05,"PLEKHA8"
"A0A087X1X7.EEF1D",-1.63892288988879,-1.76210697703207,-1.72550905660569,-1.74854136015287,-1.82441849807801,-1.86494234171665,18.0325595850198,1.47719675639563e-14,3.55735337841298e-13,"EEF1D"
"A0A087X1Z1.TUBGCP5",-0.190539343247808,0.345377553024126,0.130648923562311,-0.436829973936944,0.0102035215043267,-0.222256588354372,11.5482553298723,0.647280935632546,0.656503194148682,"TUBGCP5"
"A0A087X1Z3.PSME2",-0.313513993359808,-0.690304402838986,-0.448060742805406,-0.38742717348584,-0.266716239970485,-0.236313153737646,16.6634185270213,0.00141573826727566,0.00191185167717568,"PSME2"
"A0A087X256.WASHC4",0.611218583529903,0.508320726653045,0.307267848355722,0.254309430780059,0.223786499320024,0.109886181677286,14.4783646497864,5.29689304498014e-05,8.68250838698921e-05,"WASHC4"
"A0A087X287.MRTFA",0.376854780415623,0.653942823780811,0.674759450869579,0.528668467840839,0.483596772176725,0.437882622071457,13.8478502644495,0.000128773474548856,0.000199377286837354,"MRTFA"
"A0A087X295.WDR6",-0.565836039890798,-0.486073103533879,-0.562630663395756,-0.510132919666883,-0.791511284953831,-0.857929737639589,14.7405744960824,5.73204967896029e-06,1.08194107868021e-05,"WDR6"
"A0A087X296.PTGS1",2.22703813670113,2.32431628192015,2.82420901222679,2.93773839886561,3.4757647475142,3.52954930303484,14.1898852659038,0.000494949602381632,0.000712032761320944,"PTGS1"
"A0A087X2B1.RBFOX1",0.984960040408038,1.17022675261748,1.06895883787068,1.05279434831077,0.912046127879924,0.89469968011951,16.0102640894746,5.18498806203354e-07,1.15163982530717e-06,"RBFOX1"
"A0A087X2C4.PCDH7",0.509677775639058,1.70157394463032,2.42452347094709,2.56205707458037,2.63319964411217,2.55114658337138,14.9630707675866,1.02736016469793e-09,3.93645470898251e-09,"PCDH7"
"A0A087X2D5.MRPL45",-0.825897148769081,-0.8505580348705,-0.885337671224934,-0.61473958044672,-0.513257402112681,-0.291621189810246,16.313257428503,1.83982085945091e-07,4.37692233842196e-07,"MRPL45"
"A0A087X2H1.HECTD1",-0.848831326276196,-0.754909202495516,-0.791958668058135,-0.766537162716706,-0.981406632489289,-0.976213090596369,13.8235517063115,1.85655965377622e-07,4.41026528682153e-07,"HECTD1"
"A0A087X2I1.PSMC6",-0.0676064212569653,-0.0416098266355449,-0.103905582347938,-0.192914627293366,-0.328786678840053,-0.385934790865012,17.7723004148401,7.42355106895027e-05,0.000119329438770868,"PSMC6"
"A0A088AWN2.WDR20",0.46211886175984,0.434353853327586,0.538777803408667,0.670339183742219,0.696477232067703,0.806561518575883,12.8255818438293,0.0116125227362396,0.0139929170917708,"WDR20"
"A0A088AWP5.PRUNE2",-0.156497099367382,0.123984931990806,1.54916396328922,1.97402131330874,2.01162942835373,2.28065483021924,12.9123003720093,0.000159109485703738,0.000243609370926214,"PRUNE2"
"A0A096LNH6.DOCK1",-1.9858101932701,-2.25064655957502,-2.4268517589481,-2.80823940260443,-2.43014131899652,-2.2945629890458,11.9093127924302,7.16032508289905e-05,0.000115327165308354,"DOCK1"
"A0A096LNY6.ADSL",-1.22418036014706,-1.87221999544872,-1.87778147355639,-1.97950715985555,-2.03969453243683,-2.19470124994209,15.7940221086951,2.86606949932103e-11,1.79558976949726e-10,"ADSL"
"A0A096LNZ9.ISG15",-1.23444559265745,-0.791119792167944,-2.02449943552591,-2.67774882345138,-2.69981583581383,-0.59648156374205,12.4587352060972,0.348758469309039,0.361249978283331,"ISG15"
"A0A096LP25.AAK1",1.65084722004014,2.19426037904291,2.41162654128592,2.58103522245968,2.69963392952563,2.90376140425513,16.7222568057825,1.28298705635666e-14,3.14817808752972e-13,"AAK1"
"A0A0A0MQR2.RTF2",-0.124203564175032,-1.19908805421284,-0.684002135837537,-0.902812137989068,-1.44421448034295,-1.05753525964232,12.8542902754614,0.145751914125641,0.156427603274761,"RTF2"
"A0A0A0MQR7.POLR2E",-1.09549669357643,-1.4930053882363,-1.67325188792994,-1.81465119008423,-1.84429414952445,-1.9990684739792,15.8380844860933,9.11832411048833e-11,4.73684872395697e-10,"POLR2E"
"A0A0A0MQS1.PYCR3",-0.874241016906064,-0.918892437791385,-1.09269630013695,-1.55571985982347,-1.39853817352698,-1.08581587534491,12.5510599797244,1.00078096287722e-05,1.8114163390664e-05,"PYCR3"
"A0A0A0MQT0.RBP1",5.24614464405732,5.54229308612058,5.88996975036785,6.07607189406101,5.90795313974319,5.83490488898495,20.13650460348,3.50668511295472e-15,1.22790844117409e-13,"RBP1"
"A0A0A0MQU4.SCLY",-0.363898246594664,-0.435711913781796,-0.595892360025627,-0.84703193488527,-0.724985414041481,-0.767533994730556,14.8385095632961,1.44969765445336e-07,3.51070706749489e-07,"SCLY"
"A0A0A0MQU6.SEMA6A",-1.67959895635774,-1.7409691606808,-1.84380958085902,-2.0911947184793,-2.06970949105436,-2.01126491584428,12.7808958556047,1.71309661083327e-09,6.19968706423346e-09,"SEMA6A"
"A0A0A0MQV3.KIRREL2",3.11690158155656,1.76883296811412,1.52090260315357,2.12268251728409,0.986143743367064,2.629880952117,13.5571282513823,0.0159433631819719,0.0189124897807753,"KIRREL2"
"A0A0A0MQV6.FGF2",-5.63158722987408,-4.94941289388966,-5.08206048548358,-5.38982215214329,-5.13583463685821,-5.02836323151106,14.6509153024153,3.70209783842821e-14,7.13174619630493e-13,"FGF2"
"A0A0A0MQW0.MYEF2",2.27754240093708,2.40429274967508,2.09590197189364,1.94139019874234,1.59199383046798,1.33908891947864,17.3662910470631,4.43300100038749e-13,5.31795934824262e-12,"MYEF2"
"A0A0A0MQX1.MYO10",-0.505728857139271,-0.783198701216024,-0.231538311338223,-0.0573394352652295,-0.0707035814888809,-0.419964693534014,12.7009877133845,0.880279686443732,0.882322730741528,"MYO10"
"A0A0A0MQY7.CACHD1",-0.679615411044219,-0.770040781962971,-0.155264293777276,-1.20997681172624,-1.05315810184214,-0.756748391317334,11.6582223162173,0.222828393715435,0.234827124530436,"CACHD1"
"A0A0A0MQZ2.SYNGAP1",2.03040523830825,2.27140087362459,2.42625803531086,2.95335531811162,3.01864701304708,3.2067095643601,13.8057364840856,4.11436098314202e-09,1.34814519214942e-08,"SYNGAP1"
"A0A0A0MR05.MLST8",-0.389799894691713,-0.343576580183972,-0.594921310494592,-0.745033702239388,-0.468755690541837,-0.393926943322312,12.7101114299845,0.110698537080754,0.120339842793946,"MLST8"
"A0A0A0MR08.USP19",-0.844710766287997,-0.75683410904606,-0.807750881110969,-1.01695677921174,-0.978666063521002,-0.975041586569623,13.577303014554,2.66839129375243e-06,5.29590649538243e-06,"USP19"
"A0A0A0MR25.FGFR2",-1.87464231491775,-1.38116614184797,-1.91600714827217,-1.85607857144746,-1.86293660277298,-1.47713110628693,11.8495028320626,0.00434168848536714,0.00552020765617436,"FGFR2"
"A0A0A0MR79.MED12",-0.416494996398052,-0.554666891730972,-0.711040585530564,-1.59332592734283,-1.29401329654499,-1.47049718686893,12.4314710243177,8.92898311607092e-06,1.63118873733523e-05,"MED12"
"A0A0A0MRA5.HNRNPUL1",-0.244812078530966,-0.331569791833718,-0.672784374152039,-1.06068594625568,-1.33627755571339,-1.51777932322487,15.6646923463377,3.89301951143355e-11,2.31366792615289e-10,"HNRNPUL1"
"A0A0A0MRC4.GPSM1",3.21369420257928,3.45400983559138,3.481832135434,3.64965489072163,3.68200537885968,3.81292673690515,16.5302064690447,2.65117847970746e-12,2.33982754653201e-11,"GPSM1"
"A0A0A0MRE5.ASAP1",1.03134281235999,1.5294755331973,1.56636794109457,1.50599099041857,1.40915848401298,1.49898164999397,15.8709865727768,1.0539446336905e-13,1.63727897770913e-12,"ASAP1"
"A0A0A0MRF3.TEAD4",-1.93515479376108,-1.69116136466621,-2.0232047889978,-1.65516885117271,-2.05524082440986,-2.17955601544871,11.8722054667028,0.000585698901420211,0.000835165635791355,"TEAD4"
"A0A0A0MRF6.AKAP9",1.50661362175253,1.85100280471063,1.73066992759969,1.56313574326069,1.32492287685915,1.16705327214923,15.1518046224751,9.51892878204459e-14,1.49285828359579e-12,"AKAP9"
"A0A0A0MRG2.APP",1.50793119399176,1.68703650080509,1.71114385233311,1.71743169639902,1.76318658155941,1.79593834460921,17.1115898062895,1.8479335973755e-12,1.71995888560323e-11,"APP"
"A0A0A0MRH9.ASTN2",1.21213237122359,1.4032204511043,1.22295304805584,1.18929254279391,1.45016952745337,1.30030536485325,13.214848706665,0.00137982977046089,0.00186686241709391,"ASTN2"
"A0A0A0MRI2.SNX6",0.803736266705494,0.643742340474224,0.722928030908513,0.781658735030284,0.824216027490534,0.859582704673667,15.8412729353008,1.04220590666763e-07,2.59171203969016e-07,"SNX6"
"A0A0A0MRJ0.CDC42BPA",0.936595020278629,1.29822558332907,1.11419456184067,1.38705962671417,1.32184308049793,1.35708538535774,15.801406988139,5.91148820533879e-08,1.52507449598505e-07,"CDC42BPA"
"A0A0A0MRK1.GPATCH4",-0.81284314104504,-2.23064872454067,-2.1369230556847,-2.04887419651214,-2.12073073429415,-2.30295337919379,12.0679479622937,0.00125828692592707,0.00171279317212766,"GPATCH4"
"A0A0A0MRM8.MYO6",1.83922779930267,0.866182255415788,0.12663095227626,-0.394199082281229,-0.816113917558878,-0.80136831658922,13.0727625676974,9.48989900082634e-10,3.67237549147868e-09,"MYO6"
"A0A0A0MRM9.NOLC1",-2.7380582041484,-3.18242115695613,-3.19275536707144,-3.6560629610784,-3.6827587127548,-3.83649817541058,13.7781487802409,1.95286928152094e-09,6.97391797447223e-09,"NOLC1"
"A0A0A0MRN5.OGFR",0.387720170712685,0.258428424910114,0.317582571644009,0.262486696162685,0.232523498082326,0.228016401170387,13.967584812536,0.255579559648716,0.267990350826219,"OGFR"
"A0A0A0MRR1.ZNF691",-0.443783750831187,-1.4987838875853,-0.982454750911291,-1.33586028730026,-0.744790999402889,-1.2662750687327,12.1440874686944,0.10885513014653,0.11845515422295,"ZNF691"
"A0A0A0MRR5.UPRT",0.205206148275414,-0.064892842833221,-0.367265881149863,-0.473625327050192,-0.244861690704745,-0.193022567452731,13.2946616514357,0.040088139442225,0.0453371102141643,"UPRT"
"A0A0A0MRR7.SNRPC",-0.377238965819558,-0.711070859381097,-0.822018774854673,-1.05021187629728,-1.17093258958126,-1.17977973018796,15.2816974256438,8.99368097083293e-05,0.000142377970012355,"SNRPC"
"A0A0A0MRT6.ABI1",0.213615478882456,0.562079126597562,0.743316850353949,0.79629292828898,0.86153848799009,0.958388812549333,15.5085493359656,1.09615896083327e-08,3.25580822938005e-08,"ABI1"
"A0A0A0MRU0.MPP2",2.41002483994425,2.52764343930207,2.74120198967719,2.93152699316291,3.09106338487997,3.25351567306696,16.4675246865651,8.17106570991517e-14,1.31672048927439e-12,"MPP2"
"A0A0A0MRV4.PRXL2B",-0.197519038551548,-0.0556802117990062,0.562448817550728,0.677822060247502,0.587784959067345,1.21041133268362,15.0229439049206,0.000323818632669095,0.000477183144319927,"PRXL2B"
"A0A0A0MRV9.FAM219A",1.31783633757801,1.11926437551336,1.67782555928011,1.82560556631355,1.94388000610848,2.20176318429239,12.9162576548791,4.11208952237242e-10,1.73519837081183e-09,"FAM219A"
"A0A0A0MRW7.APTX",1.09438819627158,0.91508692566374,0.954203954923082,1.06309104404934,-0.0925715138045118,0.0773816497185024,14.4936970849504,0.571528436143043,0.58231538366383,"APTX"
"A0A0A0MRX1.ELAVL2",3.40837749782387,3.55720172409015,3.41450281842369,3.33912534863684,3.16249286566609,3.03039216472009,18.3153813387202,4.61444283472551e-11,2.65709872740905e-10,"ELAVL2"
"A0A0A0MRZ4.TNIP1",-0.155240432524539,0.0541743256314899,-0.848783224037413,-1.02096175129683,-1.95664034629755,-1.36064028941357,13.7790126834468,0.223015571647354,0.234986153729922,"TNIP1"
"A0A0A0MS45.COG4",0.151199984703568,-0.0373335716362806,0.044026025886783,0.00243084236164976,-0.0574630512452833,-0.113800748242696,13.8154301752879,0.354378336298217,0.366719307114992,"COG4"
"A0A0A0MS48.DENND1A",0.155377455347137,0.582797249022254,0.524621223466153,0.530113826580356,0.55433600672919,0.699667776583558,13.5344300461992,0.000127367304576566,0.000197341640527864,"DENND1A"
"A0A0A0MS51.GSN",1.23524391330108,1.25540811171991,1.18259422654824,1.22128571943797,1.42243923902562,1.50094677003189,17.550834342844,2.77216387079656e-08,7.63848471076993e-08,"GSN"
"A0A0A0MS86.CEP290",0.500983284493656,0.881371123882857,1.06269939318781,1.12508986065845,1.29006076441895,1.27509430806701,12.8724921383504,2.8588583878932e-07,6.61890087089784e-07,"CEP290"
"A0A0A0MS99.ABCC1",-0.177137468587484,-0.144505292559662,-0.409328582324912,-0.364846676999868,-0.350249445707987,-0.232778914576911,15.9987945145052,0.0552140916616853,0.0614459518612605,"ABCC1"
"A0A0A0MSA4.EPB41L3",3.22164620271443,3.60662007244701,3.70388788165478,3.862220409581,4.12316202379701,4.13204897585237,16.1119159135511,4.19237284404327e-15,1.38562200427104e-13,"EPB41L3"
"A0A0A0MSA9.PVR",0.587356259487072,1.17535229841813,1.41510125807582,1.47212695877673,1.67967747668569,1.73890698710237,15.1558328125071,1.6246883675143e-09,5.91277036222339e-09,"PVR"
"A0A0A0MSB8.EXOC7",0.294694074504377,0.530140085834179,0.61601626066408,0.682475350736985,0.699430731856212,0.607154040697614,15.3514568107318,1.7356601298385e-06,3.54240904886383e-06,"EXOC7"
"A0A0A0MSI2.PHC2",1.28056131465299,0.0530510050257888,0.515282545408914,0.0372833667043211,0.0041865436489255,-0.308159335905191,12.101247773324,0.112809698896825,0.122490987169566,"PHC2"
"A0A0A0MSQ9.MON1A",1.33716705844445,1.75642398250652,1.75052549910813,1.52217905561682,1.63111134644678,1.57857041519787,13.0679283210512,1.37326262539022e-07,3.33933757029949e-07,"MON1A"
"A0A0A0MSU1.RUNX1T1",1.2330044875668,0.804854752121021,0.408715416279276,0.369808348303298,0.382513192170272,0.52348312188885,13.4610825244581,0.0131210259463028,0.0157141811943334,"RUNX1T1"
"A0A0A0MSY7.TK2",0.0592523818997708,-0.154511443666384,0.264080275796951,0.609371816001126,1.21342933055012,1.38028109655398,12.0199383355659,0.00260954712715752,0.00341370078548595,"TK2"
"A0A0A0MSZ4.FDXR",0.329077411743362,0.0929741938253869,-0.201277269750876,-0.299296688526427,-0.387996179560757,-0.208575504567549,15.607211246032,0.000196219658483579,0.000297266358198462,"FDXR"
"A0A0A0MT32.LIPA",0.275653928213714,0.183006731605969,0.23156454927652,0.132912659631148,0.0304795831828933,-0.54113134978414,15.1464866617196,0.0114592371750557,0.0138236384394806,"LIPA"
"A0A0A0MT33.SCAF8",-1.15479772317822,-1.09379453935348,-1.46458924739507,-1.69896789077966,-1.91072155226923,-1.96720979422212,14.989247081998,2.77681277700788e-09,9.57328002632094e-09,"SCAF8"
"A0A0A0MT72.CCM2",0.908215654157612,0.688134604609605,0.867734324547175,0.924844582988236,0.87340238997628,1.03307533573839,13.943407383641,6.20732740916383e-07,1.36308701547672e-06,"CCM2"
"A0A0A0MT83.IVD",-0.315212594998913,-0.111787295545703,-0.0111103424980914,0.103512706516259,0.159807230582157,0.190407961799477,14.6847714599125,9.32074709374813e-06,1.69463372644683e-05,"IVD"
"A0A0A0MTB8.WDR36",-1.90454547236178,-2.25746412812228,-2.66359525845197,-3.0097364024068,-3.07014022375476,-3.41794180227711,12.933126407118,1.23350609201622e-08,3.6238786685175e-08,"WDR36"
"A0A0A0MTC1.RNF213",-0.974996828510103,-0.64410617993778,-1.21258519445321,-1.06081841119741,-0.616220122662922,-0.449380845347802,13.3175493662964,0.0173401597152876,0.020479408320079,"RNF213"
"A0A0A0MTC2.TUSC3",2.09114997510762,1.71396214136603,1.62806785281283,1.66716305813608,1.51152729379862,1.3950601730349,15.0930666562606,1.98943685260989e-08,5.63268003986315e-08,"TUSC3"
"A0A0A0MTH3.ILK",-1.38900164825872,-1.62718526223533,-1.65858173953574,-1.69835315539151,-1.71955083190657,-1.61625914995156,14.5599217130312,5.22278572430538e-10,2.13593471730115e-09,"ILK"
"A0A0A0MTI1.DHCR24",-1.50895446370915,-1.9578825532025,-1.91058309452668,-2.04689400999124,-2.21065551485177,-2.16170507506468,15.5429522955205,4.67569502036484e-11,2.68057898923603e-10,"DHCR24"
"A0A0A0MTI6.ELOVL5",-1.307655107765,-1.59909510866794,-0.843686829758806,-1.50304867271685,-1.8017270023388,-2.61896557343066,12.9503441688765,0.0069475277425021,0.00859879341152629,"ELOVL5"
"A0A0A0MTJ8.CADM1",4.25103874917657,4.60911459614589,4.56617560086659,4.34341060569109,4.36667680224144,4.25645644563493,17.1613027816214,5.91977319410019e-15,1.77538383108245e-13,"CADM1"
"A0A0A0MTJ9.NCEH1",0.417695964844377,0.821688037441435,1.07610321501638,1.35448494251536,1.53457642073019,1.88104333223339,13.4399675667594,1.88780336419486e-07,4.47627752315311e-07,"NCEH1"
"A0A0A0MTL5.SKP2",-3.24910073211663,-3.37400331029352,-2.90566827209359,-2.71926478326798,-3.56743320814385,-3.08469621247548,12.2389271592988,5.19730701858024e-05,8.53006203860218e-05,"SKP2"
"A0A0A0MTL6.RIPOR1",3.04273177424849,3.04941283600368,3.1662421737336,3.31786154444057,3.19185132615753,3.42045676198536,14.1330798016289,2.25655035493658e-14,4.79276498337022e-13,"RIPOR1"
"A0A0A0MTN0.CUL2",0.672053559739714,0.851344784273673,0.905177684116038,0.956287032467458,0.964157364338403,0.908732291331118,15.9011158818358,1.51769487515922e-09,5.56717293390796e-09,"CUL2"
"A0A0A0MTQ5.ATP5MJ",0.632508742539044,0.107213212732764,0.708207808396111,0.565856773331613,1.11803204323324,0.967648556671842,15.9859199442437,0.000974246398914131,0.00134337338700846,"ATP5MJ"
"A0A0A0N0L5.IL6ST",0.362986054979778,1.17509588049031,1.9218470252243,1.88346855585599,1.83481919781386,1.94365861674867,13.6657268429244,1.37185822329995e-08,4.00310701375544e-08,"IL6ST"
"A0A0A0N0M2.JAK1",0.642174505042585,1.38165967518218,1.7495383568984,1.84620518433354,1.73780822976772,1.80865348204056,15.7482143903878,0.000366285998873939,0.00053646861874415,"JAK1"
"A0A0A6YYA0.TMED7-TICAM2",1.48558209274438,1.48395058100781,1.54683309149064,1.53985229024803,1.33079766725396,1.38381636769927,17.7520934694949,2.00708726699102e-09,7.13998424797794e-09,"TMED7-TICAM2;TMED7"
