"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","logCPM","LR","PValue","FDR"
"ENSG00000127054.INTS11",-1.18827177332061,-1.09146157352141,-1.09910343289623,-1.01182541716647,-1.15163567724443,-1.09342861663134,5.5975934437513,188.966310912677,4.2204437401475e-38,1.35548185191232e-37
"ENSG00000283712.MIR6727",-0.979839696044884,-0.838784781959775,0.393799219919902,-0.951625614911741,-0.926884954655036,-1.68656647938647,-3.81869120986434,5.90915611804132,0.433443131463978,0.456513519580841
"ENSG00000240731.ENSG00000240731",-1.16517783996444,-0.460471541984483,-0.68197781700303,-1.00497818636776,-0.764623041440306,-0.966080884627727,-0.271418628556397,6.89783324721886,0.330399025180677,0.352913165851752
"ENSG00000224051.CPTP",0.24328952093481,0.547380248397827,0.563037531874444,0.690483472563199,0.652335248488533,0.766867679876914,4.23555919167222,32.8720084224518,1.10974753841197e-05,1.59475234206874e-05
"ENSG00000169962.TAS1R3",1.48135281950124,2.28654823448924,2.310602227273,1.96725911374233,1.78667612376632,1.31370053128497,0.143486097002248,35.5216241662382,3.41415113958456e-06,5.03623065837461e-06
"ENSG00000107404.DVL1",0.114509184463617,0.0573018872327208,0.12845857748561,0.556416044807601,0.28407952056855,0.659131059835468,6.46669172279478,52.0873921525048,1.79086155766424e-09,3.02259415202449e-09
"ENSG00000162576.MXRA8",1.41156835895708,0.570256955615781,0.432592774816011,0.759818468503075,1.68316864558726,2.06256789865355,2.87586888189184,41.2768952850268,2.55378792886944e-07,3.97384696760001e-07
"ENSG00000175756.AURKAIP1",-0.641068229018529,-0.863379278110334,-0.89754911260875,-0.828660912284541,-0.992438673162792,-0.930935014232109,5.88216731315441,87.9149126793731,8.20932707755171e-17,1.73472307769879e-16
"ENSG00000221978.CCNL2",0.371089948680869,0.37640344107726,0.224028657881978,0.00177210511344364,-0.128431241718239,-0.430281918663561,7.32066013153826,67.2476744559193,1.49773697313298e-12,2.8121319354002e-12
"ENSG00000224870.MRPL20-AS1",-0.18537520301573,-0.133117708129997,-0.256718022269777,-0.218330941008236,-0.213177271667976,-0.22589970226216,4.75116995623582,8.43227607632713,0.208112560665505,0.22684673014359
"ENSG00000242485.MRPL20",-1.00443981346169,-1.03959241161777,-1.00280835973624,-1.04048434643606,-1.10749419543514,-1.23770161665124,5.4910667601992,188.422332903277,5.50812716001613e-38,1.76475340020568e-37
"ENSG00000264293.RN7SL657P",-2.14130784448467,-2.19350544412159,-2.42158064140533,-2.38470231294747,-2.18762874699402,-2.20664802322222,-1.14505751882814,35.5761161294607,3.33201477062459e-06,4.91726918433372e-06
"ENSG00000272455.ENSG00000272455",-0.907866446193626,-0.82083185616403,-1.12804275282941,-1.13469442233308,-1.05064895989514,-0.787461713592191,1.65024195031951,56.9470171452291,1.87260286067377e-10,3.27988174064132e-10
"ENSG00000235098.ANKRD65",2.76181758068879,1.5200511449106,1.76214646104393,2.19791278496434,2.73050749398565,2.9262569572375,2.53212487077555,35.6343665317292,3.24638221737457e-06,4.79357562186253e-06
