"","z","Day","cond","Name_ID"
"SC2_33.316",0.802943395207821,33,"Sequencing","RERG"
"SC2_33.317",0.102631802108602,33,"Sequencing","PTHLH"
"SC2_33.318",1.05842114962823,33,"Sequencing","PDZRN4"
"SC2_33.319",0.887472572146028,33,"Sequencing","TMEM117"
"SC2_33.320",0.436703213732307,33,"Sequencing","ENSG00000258101"
"SC2_33.321",0.836263564934939,33,"Sequencing","KRT18"
"SC2_33.322",0.513223847938569,33,"Sequencing","TAFA2"
"SC2_33.323",-0.526856930936921,33,"Sequencing","LINC02458"
"SC2_33.324",0.955277451601188,33,"Sequencing","NTN4"
"SC2_33.325",0.621138153484043,33,"Sequencing","SLC17A8"
"SC2_33.326",-0.835892591984203,33,"Sequencing","ENSG00000257548"
"SC2_33.327",-0.46720480508067,33,"Sequencing","TMEM233"
"SC2_33.328",0.309754051727295,33,"Sequencing","MIR1178"
"SC2_33.329",-0.78122709971148,33,"Sequencing","ENSG00000280381"
"SC2_33.330",0.736850716212121,33,"Sequencing","TMEM132D"
"SC2_33.331",0.172982674681422,33,"Sequencing","LINC02340"
"SC2_33.332",1.22457337404577,33,"Sequencing","FLT3"
"SC2_33.333",0.165915732558769,33,"Sequencing","STOML3"
"SC2_33.334",0.260965247197492,33,"Sequencing","KCTD4"
"SC2_33.335",-0.0810059686106906,33,"Sequencing","ENSG00000278727"
"SC2_33.336",0.828447069546317,33,"Sequencing","SLITRK6"
"SC2_33.337",-0.142055124931057,33,"Sequencing","ENSG00000232636"
"SC2_33.338",0.858528865870286,33,"Sequencing","MIR4500HG"
"SC2_33.339",0.737200617659643,33,"Sequencing","COL4A2"
"SC2_33.340",0.661745001023528,33,"Sequencing","NPAS3"
"SC2_33.341",0.324660345198505,33,"Sequencing","ENSG00000258636"
"SC2_33.342",0.565041895319951,33,"Sequencing","LRFN5"
"SC2_33.343",0.502194258057449,33,"Sequencing","MDGA2"
"SC2_33.344",0.725767271810186,33,"Sequencing","PTGER2"
"SC2_33.345",-0.129194503369851,33,"Sequencing","LGALS3"
"SC2_33.346",0.59319936659547,33,"Sequencing","SYT16"
"SC2_33.347",0.847274063617484,33,"Sequencing","KCNH5"
"SC2_33.348",0.897027967265819,33,"Sequencing","TMEM229B"
"SC2_33.349",-0.0351096694242268,33,"Sequencing","ENSG00000258422"
"SC2_33.350",0.781107297491415,33,"Sequencing","FOS"
"SC2_33.351",0.635744177560793,33,"Sequencing","NRXN3"
"SC2_33.352",0.0652924599502715,33,"Sequencing","ENSG00000258419"
"SC2_33.353",0.671812037246131,33,"Sequencing","TSHR"
"SC2_33.354",0.110464985384702,33,"Sequencing","MEG8"
"SC2_33.355",1.027073556207,33,"Sequencing","DIO3"
"SC2_33.356",1.28025664293634,33,"Sequencing","ENSG00000260780"
"SC2_33.357",-0.0583031427129609,33,"Sequencing","SNORD116-18"
"SC2_33.358",0.824681608753781,33,"Sequencing","SNORD115-1"
"SC2_33.359",0.729812323377242,33,"Sequencing","SNORD115-46"
"SC2_33.360",0.79509048565181,33,"Sequencing","GABRA5"
"SC2_33.361",0.784859027611663,33,"Sequencing","GJD2"
"SC2_33.362",0.731674415679529,33,"Sequencing","MEIS2"
"SC2_33.363",0.698708227783479,33,"Sequencing","ENSG00000276121"
"SC2_33.364",0.0599685444127508,33,"Sequencing","FGF7"
"SC2_33.365",0.864501007407113,33,"Sequencing","LYSMD2"
"SC2_33.366",0.120171665128586,33,"Sequencing","THSD4"
"SC2_33.367",1.03558474983764,33,"Sequencing","ENSG00000275120"
"SC2_33.368",0.8279360258725,33,"Sequencing","ENSG00000276278"
"SC2_33.369",-0.0697786647644876,33,"Sequencing","PLIN1"
"SC2_33.370",0.520806493946274,33,"Sequencing","ENSG00000260337"
"SC2_33.371",0.313965021214421,33,"Sequencing","FAM169B"
"SC2_33.372",0.427443690720218,33,"Sequencing","ADAMTS17"
"SC2_33.373",0.390898465840302,33,"Sequencing","TNFRSF12A"
"SC2_33.374",0.296230738705649,33,"Sequencing","ENSG00000262668"
"SC2_33.375",0.667078206444643,33,"Sequencing","GRIN2A"
"SC2_33.376",-0.0144214931676275,33,"Sequencing","SOCS1"
"SC2_33.377",0.544975784991495,33,"Sequencing","ENSG00000262801"
"SC2_33.378",0.0334240393612151,33,"Sequencing","ENSG00000262267"
"SC2_33.379",0.737431661987835,33,"Sequencing","TMC5"
"SC2_33.380",1.34782601876564,33,"Sequencing","RNU4-46P"
"SC2_33.381",0.683204330417908,33,"Sequencing","HS3ST4"
"SC2_33.382",0.939119647218847,33,"Sequencing","ENSG00000283662"
"SC2_33.383",0.906540543634303,33,"Sequencing","LPCAT2"
"SC2_33.384",1.08632377423003,33,"Sequencing","MT3"
"SC2_33.385",0.398272166324154,33,"Sequencing","CDH8"
"SC2_33.386",0.142007745831759,33,"Sequencing","ENSG00000260600"
"SC2_33.387",-0.189294161223421,33,"Sequencing","ENSG00000231589"
"SC2_33.388",0.907062270714247,33,"Sequencing","HSF4"
"SC2_33.389",-0.099276154595468,33,"Sequencing","ENSG00000262691"
"SC2_33.390",1.17848533706873,33,"Sequencing","ENSG00000260577"
"SC2_33.391",1.09174393236523,33,"Sequencing","HAS3"
"SC2_33.392",0.205614066301853,33,"Sequencing","HPR"
"SC2_33.393",0.713624796630751,33,"Sequencing","ENSG00000277954"
"SC2_33.394",0.356655304175708,33,"Sequencing","ENSG00000261722"
"SC2_33.395",0.804719595005844,33,"Sequencing","MAF"
"SC2_33.396",-0.255404774431836,33,"Sequencing","ENSG00000277214"
"SC2_33.397",0.431042497244895,33,"Sequencing","ENSG00000278058"
"SC2_33.398",0.492495876873558,33,"Sequencing","HSD17B2"
"SC2_33.399",0.434767977193509,33,"Sequencing","ATP2C2"
"SC2_33.400",-0.0694451793166711,33,"Sequencing","ENSG00000260279"
"SC2_33.401",0.875858730298789,33,"Sequencing","SERPINF2"
"SC2_33.402",1.14946872331559,33,"Sequencing","GUCY2D"
"SC2_33.403",0.0730794194355095,33,"Sequencing","ENSG00000279174"
"SC2_33.404",0.59730241502825,33,"Sequencing","LINC00670"
"SC2_33.405",0.86307701429156,33,"Sequencing","ASIC2"
"SC2_33.406",0.950525156767901,33,"Sequencing","PLXDC1"
"SC2_33.407",0.787188539364031,33,"Sequencing","HAP1"
"SC2_33.408",-0.135233765114154,33,"Sequencing","ENSG00000276851"
"SC2_33.409",0.750140307073678,33,"Sequencing","CA10"
"SC2_33.410",0.310075025297009,33,"Sequencing","NOG"
"SC2_33.411",0.948325557575295,33,"Sequencing","TRIM25"
"SC2_33.412",0.649028412012859,33,"Sequencing","PRKCA"
"SC2_33.413",0.586529561465366,33,"Sequencing","KCNJ2-AS1"
"SC2_33.414",0.527439954690445,33,"Sequencing","KCNJ2"
"SC2_33.415",-0.406959952766554,33,"Sequencing","ENSG00000276863"
"SC2_33.416",-0.203613592226566,33,"Sequencing","ENSG00000263606"
"SC2_33.417",0.764626033064415,33,"Sequencing","LDLRAD4"
"SC2_33.418",0.476144706255056,33,"Sequencing","RN7SL362P"
"SC2_33.419",1.01531129289021,33,"Sequencing","CHST9"
"SC2_33.420",0.91948572795047,33,"Sequencing","GAREM1"
"SC2_33.421",1.12100869191011,33,"Sequencing","RIT2"
"SC2_33.422",0.820683869452699,33,"Sequencing","PSTPIP2"
"SC2_33.423",0.908473201660212,33,"Sequencing","RAB27B"
"SC2_33.424",-0.857172850751994,33,"Sequencing","SERPINB2"
"SC2_33.425",-0.76675618916024,33,"Sequencing","SERPINB10"
"SC2_33.426",0.663850495024233,33,"Sequencing","LINC00305"
"SC2_33.427",0.567323862288153,33,"Sequencing","CDH7"
"SC2_33.428",0.0976332612669215,33,"Sequencing","ENSG00000263720"
"SC2_33.429",0.526998975183652,33,"Sequencing","CBLN2"
"SC2_33.430",0.850255294796121,33,"Sequencing","LINC01896"
"SC2_33.431",0.255428174790047,33,"Sequencing","SALL3"
"SC2_33.432",-0.406845060128877,33,"Sequencing","PDYN"
"SC2_33.433",-0.0326970476778599,33,"Sequencing","TGM3"
"SC2_33.434",0.606077763080376,33,"Sequencing","EBF4"
"SC2_33.435",0.929088680519555,33,"Sequencing","SLC24A3"
"SC2_33.436",-0.108257973331211,33,"Sequencing","ANKRD20A21P"
"SC2_33.437",0.52774367750785,33,"Sequencing","MAFB"
"SC2_33.438",0.54179825303646,33,"Sequencing","PTPRT"
"SC2_33.439",0.611095692924971,33,"Sequencing","ENSG00000233508"
"SC2_33.440",0.876241023440151,33,"Sequencing","SYCP2"
"SC2_33.441",0.28494844051489,33,"Sequencing","CDH4"
"SC2_33.442",0.890857498592596,33,"Sequencing","MIR1-1HG-AS1"
"SC2_33.443",1.21601981793855,33,"Sequencing","THEG"
"SC2_33.444",0.48504871261844,33,"Sequencing","SBNO2"
"SC2_33.445",0.49102280624665,33,"Sequencing","ZNF556"
"SC2_33.446",0.317204028129843,33,"Sequencing","FUT3"
"SC2_33.447",0.603592270487622,33,"Sequencing","JUNB"
"SC2_33.448",0.671881101474338,33,"Sequencing","NANOS3"
"SC2_33.449",0.928890476881441,33,"Sequencing","IL27RA"
"SC2_33.450",0.794351947269478,33,"Sequencing","WTIP"
"SC2_33.451",0.90335520658088,33,"Sequencing","CYP2A13"
"SC2_33.452",0.421724571514568,33,"Sequencing","BCL3"
"SC2_33.453",1.26154166218569,33,"Sequencing","GFY"
"SC2_33.454",0.982108858236191,33,"Sequencing","HAS1"
"SC2_33.455",0.0980102595240208,33,"Sequencing","MIR935"
"SC2_33.456",0.380626329575075,33,"Sequencing","LINC01864"
"SC2_33.457",-0.398059064631775,33,"Sequencing","ZSCAN4"
"SC2_33.458",0.387235443845376,33,"Sequencing","LINC01638"
"SC2_33.459",0.893550037394207,33,"Sequencing","C22orf42"
"SC2_33.460",0.669629686999621,33,"Sequencing","CACNA1I"
"SC2_33.461",0.583438817855426,33,"Sequencing","NFAM1"
"SC2_33.462",0.844019031951543,33,"Sequencing","ENSG00000230107"
"SC2_33.463",0.722349953065476,33,"Sequencing","SHISAL1"
"SC2_33.464",0.579391642872001,33,"Sequencing","NCAM2"
"SC2_33.465",0.542320625063924,33,"Sequencing","ADAMTS1"
"SC2_33.466",0.432420477336521,33,"Sequencing","RUNX1"
"SC2_33.467",0.920851754385534,33,"Sequencing","PCP4"
"SC2_33.468",0.819275114368455,33,"Sequencing","COL18A1"
"SC3_33",0.358249698443405,33,"Sequencing","CHD5"
"SC3_33.1",0.00800645501300323,33,"Sequencing","UTS2"
"SC3_33.2",0.207786992225148,33,"Sequencing","TNFRSF9"
"SC3_33.3",0.00330463236453008,33,"Sequencing","FBXO6"
"SC3_33.4",0.503772449321091,33,"Sequencing","NBL1"
"SC3_33.5",1.02795280904226,33,"Sequencing","WNT4"
"SC3_33.6",0.897892828657482,33,"Sequencing","IFNLR1"
"SC3_33.7",0.151078342141662,33,"Sequencing","CSMD2"
"SC3_33.8",0.794972562344183,33,"Sequencing","HPCAL4"
"SC3_33.9",0.746955643910655,33,"Sequencing","FAAH"
"SC3_33.10",2.83450198863968,33,"Sequencing","SLC25A3P1"
"SC3_33.11",0.532153828926766,33,"Sequencing","PTGER3"
"SC3_33.12",-1.41435572351122,33,"Sequencing","ENSG00000269933"
"SC3_33.13",0.874932713073699,33,"Sequencing","PTGFR"
"SC3_33.14",2.28474516746838,33,"Sequencing","ST13P20"
"SC3_33.15",1.67310717796364,33,"Sequencing","SAMD13"
"SC3_33.16",0.0610041836048977,33,"Sequencing","UOX"
"SC3_33.17",0.109757810425883,33,"Sequencing","ENSG00000280099"
"SC3_33.18",0.898557911028363,33,"Sequencing","PLPPR4"
"SC3_33.19",0.445389300800046,33,"Sequencing","C1orf194"
"SC3_33.20",0.683192088121539,33,"Sequencing","SLC6A17"
"SC3_33.21",-0.459474746700198,33,"Sequencing","ENSG00000224950"
"SC3_33.22",-0.826914539332811,33,"Sequencing","ECM1"
"SC3_33.23",-0.998500720627876,33,"Sequencing","S100A3"
"SC3_33.24",0.877376552772165,33,"Sequencing","FMO2"
"SC3_33.25",-0.678803612936048,33,"Sequencing","SLC9C2"
"SC3_33.26",0.665437063308404,33,"Sequencing","TNR"
"SC3_33.27",0.250980928386675,33,"Sequencing","CACNA1E"
"SC3_33.28",0.695535562322134,33,"Sequencing","BRINP3"
"SC3_33.29",1.67274525054738,33,"Sequencing","LINC01351"
"SC3_33.30",2.37216003484328,33,"Sequencing","ENSG00000241505"
"SC3_33.31",0.81286425176779,33,"Sequencing","ATP2B4"
"SC3_33.32",1.28746564430426,33,"Sequencing","ENSG00000236846"
"SC3_33.33",0.051002990080094,33,"Sequencing","LEFTY1"
"SC3_33.34",0.503608704987775,33,"Sequencing","MAP3K21"
"SC3_33.35",0.475741361282538,33,"Sequencing","CHRM3"
"SC3_33.36",1.4851134143482,33,"Sequencing","PLD5"
"SC3_33.37",-0.100780236234069,33,"Sequencing","ENSG00000229727"
"SC3_33.38",0.163656114430877,33,"Sequencing","HPCAL1"
"SC3_33.39",0.627425113039931,33,"Sequencing","ENSG00000225649"
"SC3_33.40",-0.34265542692199,33,"Sequencing","POMC"
"SC3_33.41",0.531123697626429,33,"Sequencing","KCNK12"
"SC3_33.42",0.234235281632627,33,"Sequencing","SFXN5"
"SC3_33.43",0.854200871644167,33,"Sequencing","CD8B"
"SC3_33.44",-0.0666488196657709,33,"Sequencing","ANAPC1P1"
"SC3_33.45",0.171480275699182,33,"Sequencing","CYTOR"
"SC3_33.46",-0.0586420318573874,33,"Sequencing","IL1R1"
"SC3_33.47",0.889009096591951,33,"Sequencing","LINC01123"
"SC3_33.48",-0.281632681985162,33,"Sequencing","MIR4435-2HG"
"SC3_33.49",0.143191308756003,33,"Sequencing","SCTR"
"SC3_33.50",0.0663534352758833,33,"Sequencing","ENSG00000228400"
"SC3_33.51",0.761201682869853,33,"Sequencing","LINC01854"
"SC3_33.52",0.305443171197067,33,"Sequencing","CCDC74B"
"SC3_33.53",-0.0451567798953201,33,"Sequencing","SMIM39"
"SC3_33.54",0.412573724485419,33,"Sequencing","CCDC74A"
"SC3_33.55",0.320785893177303,33,"Sequencing","LYPD1"
"SC3_33.56",1.00799825076486,33,"Sequencing","KCNJ3"
"SC3_33.57",0.575221675049602,33,"Sequencing","PLA2R1"
"SC3_33.58",0.838314746923332,33,"Sequencing","SCN1A"
"SC3_33.59",1.22573600182341,33,"Sequencing","C2orf88"
"SC3_33.60",1.49731217779111,33,"Sequencing","MSTN"
"SC3_33.61",0.746925137783805,33,"Sequencing","NYAP2"
"SC3_33.62",1.14744745195119,33,"Sequencing","ENSG00000273301"
"SC3_33.63",0.565493633045012,33,"Sequencing","ECEL1"
"SC3_33.64",0.897584913744198,33,"Sequencing","RAMP1"
"SC3_33.65",0.866612640269179,33,"Sequencing","CNTN6"
"SC3_33.66",0.77878072268811,33,"Sequencing","GRM7"
"SC3_33.67",0.897440749536733,33,"Sequencing","IRAK2"
"SC3_33.68",0.830347760620926,33,"Sequencing","SYN2"
"SC3_33.69",0.121684813618541,33,"Sequencing","GRIP2"
"SC3_33.70",-0.0409651372087941,33,"Sequencing","ARPP21"
"SC3_33.71",0.419785575515789,33,"Sequencing","DCLK3"
"SC3_33.72",-1.70581478395278,33,"Sequencing","CCK"
"SC3_33.73",3.47982958556536,33,"Sequencing","IL17RB"
"SC3_33.74",0.782094611028359,33,"Sequencing","CACNA2D3"
"SC3_33.75",0.780919136880555,33,"Sequencing","DNAH12"
"SC3_33.76",0.964365358389087,33,"Sequencing","CNTN3"
"SC3_33.77",0.53852504290417,33,"Sequencing","EPHA6"
"SC3_33.78",0.541400039275851,33,"Sequencing","ENSG00000261292"
"SC3_33.79",2.1625231528676,33,"Sequencing","ENSG00000239482"
"SC3_33.80",-1.12335239674588,33,"Sequencing","ENSG00000251012"
"SC3_33.81",-0.258789771297761,33,"Sequencing","UPK1B"
"SC3_33.82",0.488428307563475,33,"Sequencing","ADCY5"
"SC3_33.83",0.804784043921301,33,"Sequencing","TRH"
"SC3_33.84",0.662551210531756,33,"Sequencing","COL6A4P2"
"SC3_33.85",0.509255090047986,33,"Sequencing","ZBTB38"
"SC3_33.86",-0.0436718857200325,33,"Sequencing","PCOLCE2"
"SC3_33.87",-1.35639852018194,33,"Sequencing","CPB1"
"SC3_33.88",0.433835428670668,33,"Sequencing","IQCJ"
"SC3_33.89",1.70921626115527,33,"Sequencing","LINC01323"
"SC3_33.90",1.12335424117071,33,"Sequencing","LINC01324"
"SC3_33.91",0.568114160203993,33,"Sequencing","SLITRK3"
"SC3_33.92",0.586751661114819,33,"Sequencing","LINC01322"
"SC3_33.93",0.470463042127856,33,"Sequencing","BCL6"
"SC3_33.94",-1.70925783079214,33,"Sequencing",NA
"SC3_33.95",0.782050195154961,33,"Sequencing","IL1RAP"
"SC3_33.96",-0.150874826390386,33,"Sequencing","UTS2B"
"SC3_33.97",0.972393134096968,33,"Sequencing","ZDHHC19"
"SC3_33.98",0.510159786445129,33,"Sequencing","RPSAP69"
"SC3_33.99",-0.993141769206348,33,"Sequencing","ENSG00000227189"
"SC3_33.100",0.156585816588441,33,"Sequencing","ENSG00000284727"
"SC3_33.101",0.834620482784158,33,"Sequencing","MSX1"
"SC3_33.102",0.34666427903145,33,"Sequencing","GBA3"
"SC3_33.103",0.662075511467815,33,"Sequencing","CCKAR"
"SC3_33.104",0.646213065417415,33,"Sequencing","PCDH7"
"SC3_33.105",1.2922575377282,33,"Sequencing","LINC02513"
"SC3_33.106",1.19712239283328,33,"Sequencing","ENSG00000260878"
"SC3_33.107",0.654009265160226,33,"Sequencing","GABRA2"
"SC3_33.108",-1.22842697649195,33,"Sequencing","ENSG00000249330"
"SC3_33.109",0.790305819687302,33,"Sequencing","GABRB1"
"SC3_33.110",0.902852861317461,33,"Sequencing","ENSG00000260918"
"SC3_33.111",0.175454990099632,33,"Sequencing","ADAMTS3"
"SC3_33.112",3.56927553257573,33,"Sequencing","BTC"
"SC3_33.113",0.00887503457940555,33,"Sequencing","FGF5"
"SC3_33.114",0.731290577505693,33,"Sequencing","SCD5"
"SC3_33.115",-1.20706271364922,33,"Sequencing","NPNT"
"SC3_33.116",0.814078484517288,33,"Sequencing","CAMK2D"
"SC3_33.117",0.446423352135066,33,"Sequencing","PDE5A"
"SC3_33.118",0.617430690022925,33,"Sequencing","PCDH18"
"SC3_33.119",1.07571417439564,33,"Sequencing","ENSG00000250777"
"SC3_33.120",0.511880992994164,33,"Sequencing","FREM3"
"SC3_33.121",-0.182028753574036,33,"Sequencing","TTC29"
"SC3_33.122",-1.09966338020207,33,"Sequencing",NA
"SC3_33.123",0.501091397603258,33,"Sequencing","GUCY1A1"
"SC3_33.124",1.10371429329637,33,"Sequencing","ENSG00000260244"
"SC3_33.125",0.255158260898088,33,"Sequencing","PDGFC"
"SC3_33.126",0.999271400180807,33,"Sequencing","FSTL5"
"SC3_33.127",0.408281030021839,33,"Sequencing","ENSG00000250027"
"SC3_33.128",0.523644911850818,33,"Sequencing","NPY1R"
"SC3_33.129",0.53001549945575,33,"Sequencing","NPY5R"
"SC3_33.130",0.6652332852105,33,"Sequencing","GALNTL6"
"SC3_33.131",0.643897398613615,33,"Sequencing","GLRA3"
"SC3_33.132",0.370603706559783,33,"Sequencing","ADAM29"
"SC3_33.133",-1.5781810864366,33,"Sequencing","MTNR1A"
"SC3_33.134",0.599967427578054,33,"Sequencing","RANBP3L"
"SC3_33.135",0.589642779958664,33,"Sequencing","LIFR"
"SC3_33.136",0.450105082921785,33,"Sequencing","PTGER4"
"SC3_33.137",0.166057412594394,33,"Sequencing","GHR"
"SC3_33.138",0.0644992879767879,33,"Sequencing","ESM1"
"SC3_33.139",1.00098120544747,33,"Sequencing","IL6ST"
"SC3_33.140",0.79800280229691,33,"Sequencing","RGS7BP"
"SC3_33.141",-0.0779610222354265,33,"Sequencing","LINC02197"
"SC3_33.142",1.18447244806593,33,"Sequencing","SV2C"
"SC3_33.143",0.473371153142769,33,"Sequencing","MEF2C"
"SC3_33.144",-1.35172083732667,33,"Sequencing","EGR1"
"SC3_33.145",0.327162283576645,33,"Sequencing","NR3C1"
"SC3_33.146",0.726951588120196,33,"Sequencing","GRIA1"
"SC3_33.147",0.351226177033644,33,"Sequencing","ENSG00000249738"
"SC3_33.148",-1.01902397171072,33,"Sequencing","IL12B"
"SC3_33.149",-0.0842133358766629,33,"Sequencing","GABRB2"
"SC3_33.150",0.0512416701148667,33,"Sequencing","GABRA1"
"SC3_33.151",0.920986645550559,33,"Sequencing","GABRG2"
"SC3_33.152",0.473215808507989,33,"Sequencing","F12"
"SC3_33.153",0.0440917415847685,33,"Sequencing","PRR7-AS1"
"SC3_33.154",0.650840752806773,33,"Sequencing","TRIM7"
"SC3_33.155",0.848646113834981,33,"Sequencing","CD83"
"SC3_33.156",0.182235138721058,33,"Sequencing","RBM24"
"SC3_33.157",0.513632635842742,33,"Sequencing","RNF144B"
"SC3_33.158",0.117553842812846,33,"Sequencing","DCDC2"
"SC3_33.159",0.0678109590900501,33,"Sequencing","SLC17A2"
"SC3_33.160",0.767527162191053,33,"Sequencing","BTN3A1"
"SC3_33.161",0.597706874805018,33,"Sequencing","RN7SL471P"
"SC3_33.162",1.15979989047761,33,"Sequencing","TRIM31-AS1"
"SC3_33.163",-0.666802011336984,33,"Sequencing","HLA-DRB5"
"SC3_33.164",0.838121749386032,33,"Sequencing","TAP1"
"SC3_33.165",1.08806416484117,33,"Sequencing","CLIC5"
"SC3_33.166",0.849525790661164,33,"Sequencing","RCAN2"
"SC3_33.167",-0.244225783954926,33,"Sequencing","TENT5A"
"SC3_33.168",-0.396715801210763,33,"Sequencing","TBX18"
"SC3_33.169",0.394528834004889,33,"Sequencing","GJA10"
"SC3_33.170",0.31487937793234,33,"Sequencing","FAM162B"
"SC3_33.171",-0.705602250955804,33,"Sequencing","RFX6"
"SC3_33.172",0.735770186645026,33,"Sequencing","NKAIN2"
"SC3_33.173",-0.85760356164328,33,"Sequencing","ENSG00000237321"
"SC3_33.174",1.41590095210913,33,"Sequencing","MOXD1"
"SC3_33.175",1.20150758069207,33,"Sequencing","MAP7"
"SC3_33.176",0.96951318482071,33,"Sequencing","STXBP5-AS1"
"SC3_33.177",1.23671451779724,33,"Sequencing","MYCT1"
"SC3_33.178",0.792737805339326,33,"Sequencing","ENSG00000232529"
"SC3_33.179",1.87964105025095,33,"Sequencing","LPA"
"SC3_33.180",-1.03731856968338,33,"Sequencing","LINC02538"
"SC3_33.181",-1.25858812246254,33,"Sequencing","ENSG00000235994"
"SC3_33.182",-0.0417549630020972,33,"Sequencing","KIF25"
"SC3_33.183",1.04455861615778,33,"Sequencing","ENSG00000234647"
"SC3_33.184",0.736774066911777,33,"Sequencing","SMOC2"
"SC3_33.185",0.361217734976744,33,"Sequencing","NXPH1"
"SC3_33.186",0.526597089100473,33,"Sequencing","GALNT17"
"SC3_33.187",0.979161902919598,33,"Sequencing","CALN1"
"SC3_33.188",0.570736820641559,33,"Sequencing","CD36"
"SC3_33.189",-0.124381133285631,33,"Sequencing","GRM3"
"SC3_33.190",0.623339986031388,33,"Sequencing","TAC1"
"SC3_33.191",0.687025288056251,33,"Sequencing","AZGP1"
"SC3_33.192",-0.169737825982152,33,"Sequencing","VGF"
"SC3_33.193",1.22202574066105,33,"Sequencing","LHFPL3"
"SC3_33.194",0.290154263665366,33,"Sequencing","TMEM229A"
"SC3_33.195",0.311585445234598,33,"Sequencing","ENSG00000279419"
"SC3_33.196",0.854789339912721,33,"Sequencing","CHRM2"
"SC3_33.197",0.326217050987057,33,"Sequencing","CRLF2"
"SC3_33.198",0.883657655622597,33,"Sequencing","ADGRG2"
"SC3_33.199",0.738834237022119,33,"Sequencing","MAP7D2"
"SC3_33.200",-1.15560302760998,33,"Sequencing","ENSG00000283400"
"SC3_33.201",0.785368562915234,33,"Sequencing","PTCHD1"
"SC3_33.202",0.735164129553779,33,"Sequencing","IL1RAPL1"
"SC3_33.203",0.758615552107476,33,"Sequencing","DMD"
"SC3_33.204",0.829270190424212,33,"Sequencing","ERAS"
"SC3_33.205",-0.469463957328504,33,"Sequencing","MAGED4"
"SC3_33.206",0.224383243522733,33,"Sequencing","PCDH11X"
"SC3_33.207",1.13260008663962,33,"Sequencing","TCEAL6"
"SC3_33.208",0.641745042025099,33,"Sequencing","RNF128"
"SC3_33.209",1.03366090779976,33,"Sequencing","SERTM2"
"SC3_33.210",0.689903826452958,33,"Sequencing","TRPC5"
"SC3_33.211",1.03775835271263,33,"Sequencing","IL13RA1"
"SC3_33.212",1.00763661535687,33,"Sequencing","SMIM10L2A"
"SC3_33.213",0.517763833619029,33,"Sequencing","ARHGEF6"
"SC3_33.214",0.903621028380787,33,"Sequencing","FGF13"
"SC3_33.215",0.930590828053515,33,"Sequencing","MCF2"
"SC3_33.216",0.957703884375654,33,"Sequencing","SLITRK2"
"SC3_33.217",-0.989591778065128,33,"Sequencing","GPR50"
"SC3_33.218",-0.762446651845831,33,"Sequencing","ENSG00000269993"
"SC3_33.219",0.309651241482538,33,"Sequencing","CSMD1"
"SC3_33.220",-0.0725959194225051,33,"Sequencing","ENSG00000284613"
"SC3_33.221",-0.874192772645669,33,"Sequencing","LPL"
"SC3_33.222",0.763805837838379,33,"Sequencing","LGI3"
"SC3_33.223",0.083138593473413,33,"Sequencing","STC1"
